S0,P,APE,kappa,runtime,K,dt
100,10000,0.18535,6.23227e+12,0.174136,110,0.01
100,10000,0.620733,6.55996e+12,0.169445,110,0.01
100,10000,0.688393,6.21167e+12,0.169469,110,0.01
100,10000,1.56075,6.36311e+12,0.173088,110,0.01
100,10000,0.347825,6.32566e+12,0.169672,110,0.01
100,10000,0.815959,6.65647e+12,0.170172,110,0.01
100,10000,0.710977,6.35874e+12,0.169867,110,0.01
100,10000,1.14907,9.53766e+12,0.150908,105,0.01
100,10000,0.399183,9.51781e+12,0.152951,105,0.01
100,10000,1.13289,9.3229e+12,0.156575,105,0.01
100,10000,1.02496,9.47656e+12,0.15227,105,0.01
100,10000,0.757037,9.34362e+12,0.167616,105,0.01
100,10000,0.109969,9.28726e+12,0.151461,105,0.01
100,10000,0.0862389,9.28407e+12,0.151969,105,0.01
100,10000,0.0860263,9.58198e+12,0.152535,105,0.01
100,10000,2.20252,9.4822e+12,0.151324,105,0.01
100,10000,1.32096,9.43687e+12,0.152997,105,0.01
100,10000,0.856815,9.3535e+12,0.151266,105,0.01
100,10000,0.629687,9.74969e+12,0.151259,105,0.01
100,10000,0.795866,9.41757e+12,0.152508,105,0.01
100,10000,0.509179,9.51878e+12,0.151382,105,0.01
100,10000,0.611386,9.11947e+12,0.151971,105,0.01
100,10000,2.14976,9.19701e+12,0.154203,105,0.01
100,10000,0.692404,9.61385e+12,0.150885,105,0.01
100,10000,0.534598,9.3703e+12,0.153382,105,0.01
100,10000,0.720941,9.25781e+12,0.166809,105,0.01
100,10000,2.18013,9.45924e+12,0.150776,105,0.01
100,10000,1.0287,9.42526e+12,0.153564,105,0.01
100,10000,0.729198,9.32989e+12,0.151815,105,0.01
100,10000,0.922238,9.49314e+12,0.152489,105,0.01
100,10000,0.601762,9.65771e+12,0.162122,105,0.01
100,10000,0.108613,9.80644e+12,0.152269,105,0.01
100,10000,0.153508,9.09658e+12,0.151676,105,0.01
100,10000,0.993777,9.30369e+12,0.15112,105,0.01
100,10000,0.507496,9.35342e+12,0.151317,105,0.01
100,10000,0.395169,9.67008e+12,0.156455,105,0.01
100,10000,0.390836,9.4652e+12,0.153142,105,0.01
100,10000,0.998618,9.45403e+12,0.151576,105,0.01
100,10000,0.549759,9.07128e+12,0.154649,105,0.01
100,10000,0.210373,9.27411e+12,0.166402,105,0.01
100,10000,0.509355,9.17293e+12,0.15174,105,0.01
100,10000,0.596097,9.37011e+12,0.152314,105,0.01
100,10000,0.0952092,9.68343e+12,0.152735,105,0.01
100,10000,0.208028,9.47657e+12,0.155573,105,0.01
100,10000,0.263355,9.45218e+12,0.152314,105,0.01
100,10000,1.2041,9.52398e+12,0.152002,105,0.01
100,10000,1.12978,9.46755e+12,0.152759,105,0.01
100,10000,0.0736446,9.5009e+12,0.152018,105,0.01
100,10000,0.263227,9.17512e+12,0.154397,105,0.01
100,10000,0.237184,9.30858e+12,0.152235,105,0.01
100,10000,0.174362,9.47394e+12,0.151944,105,0.01
100,10000,1.73548,9.5222e+12,0.150604,105,0.01
100,10000,0.404601,9.55151e+12,0.152952,105,0.01
100,10000,0.904473,9.41077e+12,0.165609,105,0.01
100,10000,0.154374,9.44711e+12,0.152426,105,0.01
100,10000,0.902315,9.80026e+12,0.153233,105,0.01
100,10000,0.641021,9.90073e+12,0.152345,105,0.01
100,10000,0.3521,4.18983e+13,0.126348,100,0.01
100,10000,2.29202,3.92188e+13,0.129554,100,0.01
100,10000,0.155793,3.96643e+13,0.124146,100,0.01
100,10000,0.0304931,4.11747e+13,0.126897,100,0.01
100,10000,0.165956,4.70042e+13,0.126453,100,0.01
100,10000,0.860183,3.94524e+13,0.129524,100,0.01
100,10000,0.028133,4.20959e+13,0.125859,100,0.01
100,10000,0.779367,4.59556e+13,0.135649,100,0.01
100,10000,1.71363,4.36463e+13,0.126621,100,0.01
100,10000,2.12764,4.15092e+13,0.12629,100,0.01
100,10000,1.90913,4.02383e+13,0.125118,100,0.01
100,10000,0.886421,3.94382e+13,0.127406,100,0.01
100,10000,0.624309,4.2609e+13,0.141159,100,0.01
100,10000,1.08275,3.94747e+13,0.129479,100,0.01
100,10000,1.4337,4.20555e+13,0.126805,100,0.01
100,10000,0.963257,4.45659e+13,0.127321,100,0.01
100,10000,1.35014,3.79909e+13,0.127895,100,0.01
100,10000,0.923845,4.13558e+13,0.130628,100,0.01
100,10000,0.588491,3.7622e+13,0.126409,100,0.01
100,10000,1.06187,3.99099e+13,0.126779,100,0.01
100,10000,0.112291,4.19679e+13,0.128045,100,0.01
100,10000,1.29478,4.48968e+13,0.129494,100,0.01
100,10000,0.356524,3.92168e+13,0.127405,100,0.01
100,10000,1.75291,4.67347e+13,0.128517,100,0.01
100,10000,0.65211,4.13416e+13,0.128677,100,0.01
100,10000,0.0717752,4.28352e+13,0.124191,100,0.01
100,10000,1.60849,4.02646e+13,0.127035,100,0.01
100,10000,0.0489815,4.17228e+13,0.127551,100,0.01
100,10000,1.34485,4.44142e+13,0.132114,100,0.01
100,10000,0.865666,4.00438e+13,0.141116,100,0.01
100,10000,2.17935,4.46265e+13,0.126952,100,0.01
100,10000,1.40269,3.7852e+13,0.127373,100,0.01
100,10000,0.439225,3.76456e+13,0.132246,100,0.01
100,10000,0.63143,4.30732e+13,0.126863,100,0.01
100,10000,0.40467,4.04029e+13,0.127611,100,0.01
100,10000,1.39402,3.81276e+13,0.126753,100,0.01
100,10000,0.863995,3.85323e+13,0.130703,100,0.01
100,10000,1.37645,3.64325e+13,0.127193,100,0.01
100,10000,3.4222,4.54174e+13,0.138936,100,0.01
100,10000,0.705865,3.79648e+13,0.126835,100,0.01
100,10000,0.988081,3.74955e+13,0.127208,100,0.01
100,10000,1.53913,3.93328e+13,0.130201,100,0.01
100,10000,0.255791,4.12639e+13,0.127942,100,0.01
100,10000,0.491321,4.06188e+13,0.130413,100,0.01
100,10000,0.343947,4.67815e+13,0.128754,100,0.01
100,10000,0.316433,4.0697e+13,0.127787,100,0.01
100,10000,1.76541,4.19767e+13,0.140687,100,0.01
100,10000,0.813408,4.15959e+13,0.127786,100,0.01
100,10000,0.667114,4.03272e+13,0.127902,100,0.01
100,10000,1.14435,3.933e+13,0.13101,100,0.01
100,10000,0.711048,8.43997e+14,0.0976716,95,0.01
100,10000,2.52386,2.9066e+14,0.0977553,95,0.01
100,10000,0.642803,7.40119e+14,0.101014,95,0.01
100,10000,0.3741,9.60506e+14,0.097412,95,0.01
100,10000,0.281119,3.81608e+14,0.0987506,95,0.01
100,10000,0.282844,8.09313e+14,0.0976715,95,0.01
100,10000,0.83793,3.59735e+14,0.0969152,95,0.01
100,10000,0.275448,2.89827e+14,0.0977205,95,0.01
100,10000,1.25133,6.79018e+14,0.0986658,95,0.01
100,10000,0.231879,2.49814e+14,0.0977018,95,0.01
100,10000,0.361171,1.50705e+15,0.0981273,95,0.01
100,10000,0.0708183,2.96042e+14,0.0989347,95,0.01
100,10000,0.366747,1.29639e+15,0.104704,95,0.01
100,10000,2.5479,8.44693e+14,0.0984895,95,0.01
100,10000,0.473586,3.12123e+14,0.0983195,95,0.01
100,10000,0.309075,4.28697e+14,0.100405,95,0.01
100,10000,1.2226,4.89958e+14,0.111397,95,0.01
100,10000,2.47653,1.68293e+15,0.104672,95,0.01
100,10000,0.406667,1.653e+14,0.0969354,95,0.01
100,10000,0.242382,4.72013e+14,0.0986876,95,0.01
100,10000,1.33673,4.8347e+14,0.0982135,95,0.01
100,10000,0.828929,1.09393e+15,0.0989371,95,0.01
100,10000,1.36003,4.31978e+15,0.101132,95,0.01
100,10000,1.23454,2.9869e+15,0.0970404,95,0.01
100,10000,0.681092,5.1891e+15,0.098491,95,0.01
100,10000,1.1118,7.61294e+14,0.0977637,95,0.01
100,10000,0.513127,4.71541e+14,0.0975848,95,0.01
100,10000,2.46388,4.35727e+14,0.0987067,95,0.01
100,10000,0.705649,1.47584e+15,0.102436,95,0.01
100,10000,1.01542,1.62224e+15,0.0971257,95,0.01
100,10000,0.700063,4.92433e+14,0.105694,95,0.01
100,10000,0.916711,3.31547e+14,0.0987807,95,0.01
100,10000,1.83032,7.92335e+14,0.10171,95,0.01
100,10000,0.927896,1.10847e+15,0.0968921,95,0.01
100,10000,0.453821,5.39638e+14,0.104045,95,0.01
100,10000,0.93597,2.2802e+15,0.0976694,95,0.01
100,10000,1.22891,2.17899e+14,0.0973317,95,0.01
100,10000,1.52206,2.6355e+14,0.0983335,95,0.01
100,10000,1.42216,9.32824e+14,0.111631,95,0.01
100,10000,0.183634,4.37349e+14,0.0975989,95,0.01
100,10000,0.376579,5.13012e+14,0.110339,95,0.01
100,10000,0.383252,3.89335e+14,0.109828,95,0.01
100,10000,2.24935,4.75476e+14,0.10014,95,0.01
100,10000,0.925905,6.93237e+14,0.0981801,95,0.01
100,10000,0.630824,2.47791e+14,0.0992328,95,0.01
100,10000,2.08018,2.41313e+14,0.111153,95,0.01
100,10000,0.719548,6.28396e+14,0.0969212,95,0.01
100,10000,1.00195,6.82513e+14,0.0972417,95,0.01
100,10000,2.18454,4.1223e+14,0.0985007,95,0.01
100,10000,0.680172,7.46737e+14,0.0984523,95,0.01
100,10000,1.37141,3.03252e+12,0.162792,110,0.015
100,10000,0.0120923,3.09224e+12,0.164013,110,0.015
100,10000,1.1638,3.10461e+12,0.162568,110,0.015
100,10000,0.289285,3.11589e+12,0.161893,110,0.015
100,10000,0.00713596,3.09897e+12,0.162565,110,0.015
100,10000,0.853737,3.08782e+12,0.162773,110,0.015
100,10000,1.23501,3.1134e+12,0.177617,110,0.015
100,10000,0.388825,3.05214e+12,0.16509,110,0.015
100,10000,1.06647,3.06445e+12,0.163098,110,0.015
100,10000,0.671357,3.06453e+12,0.167634,110,0.015
100,10000,0.935255,3.13607e+12,0.162569,110,0.015
100,10000,0.578506,3.07446e+12,0.167489,110,0.015
100,10000,0.209802,3.20046e+12,0.163634,110,0.015
100,10000,0.602917,3.1056e+12,0.165886,110,0.015
100,10000,0.360533,3.21049e+12,0.161597,110,0.015
100,10000,0.660264,3.07063e+12,0.162537,110,0.015
100,10000,0.911781,3.10975e+12,0.162705,110,0.015
100,10000,1.26645,3.16278e+12,0.16256,110,0.015
100,10000,1.16562,3.10681e+12,0.162374,110,0.015
100,10000,0.167392,3.11611e+12,0.179256,110,0.015
100,10000,0.0557199,2.94198e+12,0.16404,110,0.015
100,10000,0.0509594,3.12423e+12,0.162022,110,0.015
100,10000,0.703625,3.13262e+12,0.161363,110,0.015
100,10000,0.154564,3.05149e+12,0.162721,110,0.015
100,10000,0.873603,3.12019e+12,0.163203,110,0.015
100,10000,1.37703,3.24734e+12,0.164763,110,0.015
100,10000,0.559264,3.03329e+12,0.161189,110,0.015
100,10000,0.0316923,3.17941e+12,0.162988,110,0.015
100,10000,0.190362,3.21698e+12,0.162292,110,0.015
100,10000,0.604397,3.01312e+12,0.167292,110,0.015
100,10000,0.987252,3.12364e+12,0.163586,110,0.015
100,10000,0.225984,2.97675e+12,0.163307,110,0.015
100,10000,1.22985,3.11707e+12,0.176158,110,0.015
100,10000,0.735948,3.17922e+12,0.167521,110,0.015
100,10000,0.239068,2.97197e+12,0.161654,110,0.015
100,10000,0.542829,3.05092e+12,0.162389,110,0.015
100,10000,0.403874,3.14012e+12,0.162153,110,0.015
100,10000,0.680185,3.08444e+12,0.171866,110,0.015
100,10000,1.10471,3.02291e+12,0.163268,110,0.015
100,10000,1.54143,3.0053e+12,0.161401,110,0.015
100,10000,0.295413,3.15131e+12,0.162989,110,0.015
100,10000,0.343438,3.1469e+12,0.165154,110,0.015
100,10000,0.535295,3.0538e+12,0.163618,110,0.015
100,10000,1.28426,3.1874e+12,0.176939,110,0.015
100,10000,0.753139,3.09803e+12,0.163395,110,0.015
100,10000,0.780512,3.11917e+12,0.176177,110,0.015
100,10000,1.6725,3.08989e+12,0.164061,110,0.015
100,10000,0.164026,2.93114e+12,0.167047,110,0.015
100,10000,0.955764,3.15033e+12,0.180299,110,0.015
100,10000,2.43242,3.2038e+12,0.164361,110,0.015
100,10000,0.379421,4.99163e+12,0.146724,105,0.015
100,10000,0.597303,5.17421e+12,0.1471,105,0.015
100,10000,0.597275,4.99881e+12,0.146792,105,0.015
100,10000,0.723719,5.04776e+12,0.147732,105,0.015
100,10000,0.707414,4.97358e+12,0.146982,105,0.015
100,10000,2.42216,5.39713e+12,0.147523,105,0.015
100,10000,0.58651,5.10112e+12,0.160619,105,0.015
100,10000,1.75776,5.05707e+12,0.147196,105,0.015
100,10000,0.357918,5.04362e+12,0.146266,105,0.015
100,10000,0.344088,5.10081e+12,0.161377,105,0.015
100,10000,1.57988,4.92732e+12,0.153653,105,0.015
100,10000,0.750584,4.99676e+12,0.161734,105,0.015
100,10000,1.65772,5.36309e+12,0.147662,105,0.015
100,10000,1.93457,5.149e+12,0.146027,105,0.015
100,10000,0.0211485,5.06497e+12,0.152226,105,0.015
100,10000,0.438142,5.00508e+12,0.146131,105,0.015
100,10000,1.82668,5.03558e+12,0.147394,105,0.015
100,10000,0.830897,5.08144e+12,0.145795,105,0.015
100,10000,0.606913,4.97428e+12,0.147391,105,0.015
100,10000,0.240089,5.14268e+12,0.148359,105,0.015
100,10000,0.8945,5.09388e+12,0.146752,105,0.015
100,10000,0.821973,5.12175e+12,0.146065,105,0.015
100,10000,0.749675,5.15891e+12,0.149811,105,0.015
100,10000,2.33021,4.97669e+12,0.159213,105,0.015
100,10000,0.200044,4.88565e+12,0.151966,105,0.015
100,10000,0.900361,5.33119e+12,0.149601,105,0.015
100,10000,0.0885196,4.97869e+12,0.148165,105,0.015
100,10000,0.222456,5.4204e+12,0.148031,105,0.015
100,10000,0.490475,5.18968e+12,0.146728,105,0.015
100,10000,0.490784,5.11849e+12,0.148,105,0.015
100,10000,0.53326,4.99509e+12,0.146294,105,0.015
100,10000,1.10473,5.12719e+12,0.151202,105,0.015
100,10000,0.696872,5.09926e+12,0.148273,105,0.015
100,10000,0.273002,5.16183e+12,0.148428,105,0.015
100,10000,1.18416,5.18173e+12,0.153826,105,0.015
100,10000,0.764802,5.09684e+12,0.145854,105,0.015
100,10000,0.312546,4.99287e+12,0.146932,105,0.015
100,10000,0.17131,5.03349e+12,0.148153,105,0.015
100,10000,2.42721,5.10697e+12,0.16111,105,0.015
100,10000,1.24026,5.12798e+12,0.149623,105,0.015
100,10000,0.861343,4.88768e+12,0.158237,105,0.015
100,10000,0.808206,5.13767e+12,0.147118,105,0.015
100,10000,1.40072,4.99003e+12,0.147009,105,0.015
100,10000,0.453715,4.88166e+12,0.160235,105,0.015
100,10000,0.637416,5.3291e+12,0.146431,105,0.015
100,10000,0.902361,5.16562e+12,0.145936,105,0.015
100,10000,0.631241,5.06808e+12,0.147843,105,0.015
100,10000,0.556989,5.09508e+12,0.145858,105,0.015
100,10000,0.707443,4.91147e+12,0.14666,105,0.015
100,10000,0.414693,5.09114e+12,0.146473,105,0.015
100,10000,1.93804,1.65234e+13,0.125443,100,0.015
100,10000,0.154212,1.81633e+13,0.132201,100,0.015
100,10000,0.740008,1.83241e+13,0.126858,100,0.015
100,10000,0.148113,1.72961e+13,0.140501,100,0.015
100,10000,0.329538,1.8231e+13,0.135369,100,0.015
100,10000,0.261098,1.87194e+13,0.125737,100,0.015
100,10000,3.50027,1.91966e+13,0.124305,100,0.015
100,10000,0.075494,1.72515e+13,0.125332,100,0.015
100,10000,0.361908,1.76281e+13,0.139259,100,0.015
100,10000,0.473033,1.7599e+13,0.125012,100,0.015
100,10000,1.56394,1.94169e+13,0.125585,100,0.015
100,10000,1.79527,1.95508e+13,0.125506,100,0.015
100,10000,0.318217,1.66312e+13,0.126688,100,0.015
100,10000,0.42528,1.82732e+13,0.125929,100,0.015
100,10000,1.03879,1.90906e+13,0.125004,100,0.015
100,10000,1.83228,1.94915e+13,0.124741,100,0.015
100,10000,0.0472993,1.59833e+13,0.124651,100,0.015
100,10000,1.52592,1.75206e+13,0.125304,100,0.015
100,10000,0.648461,1.79175e+13,0.13048,100,0.015
100,10000,0.3761,1.66377e+13,0.127918,100,0.015
100,10000,0.517777,1.62037e+13,0.139509,100,0.015
100,10000,0.659652,1.96116e+13,0.124919,100,0.015
100,10000,0.590143,1.85475e+13,0.126159,100,0.015
100,10000,0.485978,1.83049e+13,0.124368,100,0.015
100,10000,1.34471,1.73697e+13,0.12704,100,0.015
100,10000,0.563136,1.71879e+13,0.130866,100,0.015
100,10000,0.733188,1.86473e+13,0.130338,100,0.015
100,10000,0.122418,1.94345e+13,0.126405,100,0.015
100,10000,0.933638,1.75541e+13,0.139436,100,0.015
100,10000,0.603993,1.87313e+13,0.125625,100,0.015
100,10000,0.153925,2.02207e+13,0.127341,100,0.015
100,10000,0.776007,2.02426e+13,0.127078,100,0.015
100,10000,1.45801,1.80539e+13,0.12638,100,0.015
100,10000,1.98214,1.89111e+13,0.124354,100,0.015
100,10000,0.69163,1.88417e+13,0.128692,100,0.015
100,10000,1.25419,1.84426e+13,0.129007,100,0.015
100,10000,1.80663,1.73422e+13,0.13932,100,0.015
100,10000,1.09297,1.74718e+13,0.134869,100,0.015
100,10000,0.313588,1.73305e+13,0.121944,100,0.015
100,10000,0.249111,1.91642e+13,0.125069,100,0.015
100,10000,0.928849,1.74485e+13,0.12556,100,0.015
100,10000,1.03443,1.7716e+13,0.125867,100,0.015
100,10000,2.30646,1.80857e+13,0.126379,100,0.015
100,10000,0.450969,1.7421e+13,0.12497,100,0.015
100,10000,1.59465,1.85672e+13,0.125145,100,0.015
100,10000,1.73562,1.72179e+13,0.124203,100,0.015
100,10000,0.371664,1.70295e+13,0.12557,100,0.015
100,10000,1.78169,1.87367e+13,0.139757,100,0.015
100,10000,0.0213513,1.87218e+13,0.126466,100,0.015
100,10000,1.70166,1.90857e+13,0.128385,100,0.015
100,10000,1.84831,1.48625e+14,0.1016,95,0.015
100,10000,1.06618,1.31232e+14,0.106417,95,0.015
100,10000,0.827165,1.75027e+14,0.103763,95,0.015
100,10000,0.473477,1.81427e+14,0.10095,95,0.015
100,10000,0.50919,1.06599e+14,0.116397,95,0.015
100,10000,2.76726,9.01323e+13,0.102064,95,0.015
100,10000,1.03736,1.65762e+14,0.101401,95,0.015
100,10000,1.28847,7.07467e+13,0.105899,95,0.015
100,10000,1.02062,6.19895e+13,0.102362,95,0.015
100,10000,2.23581,8.92843e+13,0.10406,95,0.015
100,10000,3.01564,1.40747e+14,0.102553,95,0.015
100,10000,0.301495,1.06404e+14,0.101651,95,0.015
100,10000,1.76193,1.17543e+14,0.100866,95,0.015
100,10000,0.0143508,1.8961e+14,0.10079,95,0.015
100,10000,0.480965,9.63948e+13,0.103414,95,0.015
100,10000,2.07911,1.20241e+14,0.100292,95,0.015
100,10000,0.573806,1.67668e+14,0.101173,95,0.015
100,10000,0.99082,1.38306e+14,0.10162,95,0.015
100,10000,1.40886,8.0631e+13,0.101361,95,0.015
100,10000,0.264933,1.0425e+14,0.10304,95,0.015
100,10000,0.873542,4.65488e+13,0.100568,95,0.015
100,10000,3.28024,2.93198e+13,0.101393,95,0.015
100,10000,0.0129888,8.11703e+13,0.114919,95,0.015
100,10000,0.104042,8.09885e+13,0.100247,95,0.015
100,10000,0.549092,2.80405e+14,0.100783,95,0.015
100,10000,0.229983,2.11438e+14,0.11506,95,0.015
100,10000,2.82948,2.32305e+14,0.103371,95,0.015
100,10000,0.820138,1.07415e+14,0.0985484,95,0.015
100,10000,1.65255,8.00679e+13,0.103686,95,0.015
100,10000,0.41125,1.35747e+14,0.100628,95,0.015
100,10000,0.944592,2.29801e+14,0.106269,95,0.015
100,10000,0.515955,8.84867e+13,0.109181,95,0.015
100,10000,0.437707,1.61526e+14,0.100347,95,0.015
100,10000,0.526552,7.9494e+13,0.101323,95,0.015
100,10000,0.157834,9.87874e+13,0.1017,95,0.015
100,10000,1.2246,1.5106e+14,0.102724,95,0.015
100,10000,1.17952,6.52745e+13,0.101837,95,0.015
100,10000,0.633117,9.5557e+13,0.102038,95,0.015
100,10000,1.92926,9.90554e+13,0.10379,95,0.015
100,10000,0.992821,8.19165e+13,0.104174,95,0.015
100,10000,0.11168,7.79691e+13,0.11738,95,0.015
100,10000,0.230146,9.24668e+13,0.100867,95,0.015
100,10000,1.30819,7.84444e+13,0.101938,95,0.015
100,10000,0.0766479,1.3915e+14,0.100424,95,0.015
100,10000,1.37752,4.69752e+13,0.120385,95,0.015
100,10000,0.420036,5.5269e+13,0.117537,95,0.015
100,10000,0.599157,7.62547e+13,0.115445,95,0.015
100,10000,2.21857,8.70256e+13,0.104308,95,0.015
100,10000,1.59097,5.72131e+13,0.101173,95,0.015
100,10000,0.653823,1.94918e+14,0.10431,95,0.015
100,10000,0.750079,1.88144e+12,0.161159,110,0.02
100,10000,0.653896,1.89068e+12,0.181638,110,0.02
100,10000,0.487539,1.92457e+12,0.157872,110,0.02
100,10000,0.0111126,1.90815e+12,0.158895,110,0.02
100,10000,0.344471,1.93553e+12,0.167698,110,0.02
100,10000,0.407468,1.90002e+12,0.15828,110,0.02
100,10000,1.23201,1.91494e+12,0.15673,110,0.02
100,10000,0.345066,1.96359e+12,0.158146,110,0.02
100,10000,0.138338,1.91864e+12,0.166347,110,0.02
100,10000,0.962491,1.95858e+12,0.165776,110,0.02
100,10000,0.895466,1.87017e+12,0.161477,110,0.02
100,10000,2.09673,1.92676e+12,0.170513,110,0.02
100,10000,0.610208,1.8636e+12,0.159707,110,0.02
100,10000,0.553554,1.89585e+12,0.171389,110,0.02
100,10000,1.25148,1.89319e+12,0.158924,110,0.02
100,10000,1.81759,1.85371e+12,0.166665,110,0.02
100,10000,0.142288,1.96229e+12,0.172519,110,0.02
100,10000,0.775367,1.8647e+12,0.157008,110,0.02
100,10000,0.572223,1.937e+12,0.158835,110,0.02
100,10000,0.228661,1.8977e+12,0.158411,110,0.02
100,10000,1.34221,1.8919e+12,0.157611,110,0.02
100,10000,1.28136,1.9478e+12,0.156983,110,0.02
100,10000,0.108163,1.90063e+12,0.182991,110,0.02
100,10000,0.777366,1.8667e+12,0.173533,110,0.02
100,10000,0.860158,1.9354e+12,0.172879,110,0.02
100,10000,0.198206,1.89332e+12,0.157786,110,0.02
100,10000,1.3737,1.93014e+12,0.158044,110,0.02
100,10000,0.218186,1.88937e+12,0.158185,110,0.02
100,10000,0.229671,1.87261e+12,0.158342,110,0.02
100,10000,0.814396,1.8941e+12,0.162445,110,0.02
100,10000,0.721288,1.94619e+12,0.159852,110,0.02
100,10000,0.325611,1.83518e+12,0.159327,110,0.02
100,10000,0.0493897,1.92085e+12,0.158214,110,0.02
100,10000,0.780919,1.97689e+12,0.157029,110,0.02
100,10000,0.216602,1.92612e+12,0.158196,110,0.02
100,10000,0.238797,1.87035e+12,0.161551,110,0.02
100,10000,0.264642,1.85978e+12,0.159699,110,0.02
100,10000,0.669242,1.87564e+12,0.171917,110,0.02
100,10000,1.39066,1.92463e+12,0.157619,110,0.02
100,10000,0.489515,1.90633e+12,0.15693,110,0.02
100,10000,0.661649,1.9011e+12,0.157556,110,0.02
100,10000,0.351437,1.91106e+12,0.159088,110,0.02
100,10000,0.59519,1.90052e+12,0.157348,110,0.02
100,10000,1.05982,1.88367e+12,0.165155,110,0.02
100,10000,0.858827,1.92091e+12,0.158395,110,0.02
100,10000,0.978641,1.93452e+12,0.158714,110,0.02
100,10000,2.35311,1.9375e+12,0.156564,110,0.02
100,10000,1.2265,1.92951e+12,0.161398,110,0.02
100,10000,0.0153637,1.93939e+12,0.157293,110,0.02
100,10000,0.300495,1.9213e+12,0.159523,110,0.02
100,10000,1.05076,3.24054e+12,0.144474,105,0.02
100,10000,0.261829,3.32397e+12,0.153338,105,0.02
100,10000,0.427716,3.26106e+12,0.144601,105,0.02
100,10000,1.92424,3.16945e+12,0.145188,105,0.02
100,10000,1.05355,3.32267e+12,0.145428,105,0.02
100,10000,0.892081,3.27094e+12,0.1433,105,0.02
100,10000,0.307443,3.19832e+12,0.143077,105,0.02
100,10000,1.33481,3.29313e+12,0.143632,105,0.02
100,10000,0.229411,3.25531e+12,0.142535,105,0.02
100,10000,1.27121,3.31635e+12,0.14244,105,0.02
100,10000,0.569807,3.24508e+12,0.14311,105,0.02
100,10000,0.635752,3.25976e+12,0.145598,105,0.02
100,10000,1.07822,3.2773e+12,0.155704,105,0.02
100,10000,0.922974,3.31886e+12,0.156743,105,0.02
100,10000,0.280817,3.18858e+12,0.153652,105,0.02
100,10000,0.155642,3.21882e+12,0.158145,105,0.02
100,10000,0.533555,3.36495e+12,0.165291,105,0.02
100,10000,0.828594,3.40821e+12,0.191471,105,0.02
100,10000,0.887148,3.24692e+12,0.167826,105,0.02
100,10000,1.13303,3.30603e+12,0.159669,105,0.02
100,10000,0.336269,3.19634e+12,0.158622,105,0.02
100,10000,0.890665,3.28534e+12,0.159517,105,0.02
100,10000,0.0525245,3.35089e+12,0.183389,105,0.02
100,10000,1.34907,3.25038e+12,0.22362,105,0.02
100,10000,2.96285,3.32903e+12,0.174561,105,0.02
100,10000,0.285847,3.16316e+12,0.163338,105,0.02
100,10000,0.629643,3.33081e+12,0.161693,105,0.02
100,10000,0.540494,3.24291e+12,0.18603,105,0.02
100,10000,0.182531,3.36112e+12,0.175493,105,0.02
100,10000,0.139357,3.1634e+12,0.169782,105,0.02
100,10000,1.10117,3.24157e+12,0.16568,105,0.02
100,10000,0.409467,3.38515e+12,0.156468,105,0.02
100,10000,0.289137,3.0785e+12,0.178745,105,0.02
100,10000,0.668355,3.41575e+12,0.162351,105,0.02
100,10000,0.785084,3.21701e+12,0.153904,105,0.02
100,10000,0.149219,3.31e+12,0.164551,105,0.02
100,10000,0.00258239,3.2427e+12,0.163331,105,0.02
100,10000,0.680339,3.30383e+12,0.146613,105,0.02
