N,P,APE,kappa,runtime,K,dt
5000,1000,3.85193,2.4147e+15,1.01475,90,0.0002
10000,1000,4.9949,1.9265e+15,2.37982,90,0.0001
1,1000,10.8685,0,0.001089,90,1
2,1000,0.457215,1.39805e+12,0.0018001,90,0.5
3,1000,2.43937,1.40682e+12,0.001886,90,0.333333
5,1000,3.55935,1.88542e+12,0.0021653,90,0.2
10,1000,6.61792,5.10717e+13,0.0042717,90,0.1
15,1000,9.28212,6.06314e+13,0.005469,90,0.0666667
20,1000,3.10833,1.87826e+15,0.0068229,90,0.05
30,1000,6.5736,8.20075e+13,0.0090219,90,0.0333333
35,1000,7.71575,2.07283e+14,0.0097797,90,0.0285714
40,1000,4.23656,1.19291e+14,0.0118387,90,0.025
50,1000,3.67579,2.62622e+14,0.0140425,90,0.02
75,1000,7.79532,3.78652e+15,0.0197066,90,0.0133333
100,1000,7.25866,1.42209e+15,0.0285471,90,0.01
125,1000,2.66109,3.04981e+13,0.0317705,90,0.008
150,1000,10.7184,4.97677e+14,0.0365836,90,0.00666667
175,1000,0.339187,2.18611e+14,0.043175,90,0.00571429
200,1000,10.7475,3.75842e+14,0.0452864,90,0.005
250,1000,5.23261,2.77443e+14,0.0650796,90,0.004
350,1000,3.132,1.68974e+15,0.0905258,90,0.00285714
500,1000,1.3101,2.02418e+15,0.136112,90,0.002
600,1000,0.321394,2.60763e+15,0.147137,90,0.00166667
800,1000,5.0299,4.62062e+14,0.184828,90,0.00125
1000,1000,10.9551,1.37854e+15,0.225873,90,0.001
3000,1000,3.06065,2.33442e+15,0.693105,90,0.000333333
5000,1000,11.1947,1.36433e+15,1.21056,90,0.0002
10000,1000,8.25851,1.18838e+14,2.51564,90,0.0001
1,1000,7.08124,0,0.0009836,90,1
2,1000,5.25547,1.22008e+12,0.0012992,90,0.5
3,1000,1.34098,1.1553e+12,0.001701,90,0.333333
5,1000,9.00269,4.581e+12,0.003018,90,0.2
10,1000,2.69186,2.36889e+13,0.0048539,90,0.1
15,1000,1.02616,5.15352e+13,0.0061783,90,0.0666667
20,1000,13.5308,9.00667e+14,0.0065972,90,0.05
30,1000,8.89546,4.22204e+16,0.0084093,90,0.0333333
35,1000,0.467332,2.71952e+14,0.0121258,90,0.0285714
40,1000,5.16819,3.80668e+13,0.0104458,90,0.025
50,1000,0.156877,1.14647e+16,0.0130051,90,0.02
75,1000,2.81602,7.5081e+15,0.0195329,90,0.0133333
100,1000,6.30635,1.4117e+14,0.0255102,90,0.01
125,1000,15.2654,1.34487e+15,0.030177,90,0.008
150,1000,8.18522,4.02867e+14,0.0375598,90,0.00666667
175,1000,8.26153,2.47727e+14,0.0386132,90,0.00571429
200,1000,3.92794,8.10522e+14,0.0437744,90,0.005
250,1000,8.91774,3.5591e+14,0.0666136,90,0.004
350,1000,1.3732,8.31993e+13,0.074726,90,0.00285714
500,1000,8.15759,2.67034e+15,0.124029,90,0.002
600,1000,5.29586,8.14209e+14,0.129808,90,0.00166667
800,1000,7.27321,7.93324e+14,0.186897,90,0.00125
1000,1000,7.04498,1.49976e+14,0.27205,90,0.001
3000,1000,11.5387,6.80365e+14,0.669304,90,0.000333333
5000,1000,9.46154,8.27204e+14,1.08043,90,0.0002
10000,1000,4.37204,1.88787e+15,2.07585,90,0.0001
1,1000,3.80571,0,0.0011406,90,1
2,1000,14.9372,2.30402e+12,0.0015127,90,0.5
3,1000,1.97428,1.35059e+12,0.0017231,90,0.333333
5,1000,2.45834,3.98108e+12,0.0025523,90,0.2
10,1000,5.01036,2.95807e+13,0.0058144,90,0.1
15,1000,7.16958,4.92135e+13,0.0072104,90,0.0666667
20,1000,2.62275,4.95833e+13,0.0081807,90,0.05
30,1000,4.32273,4.13077e+13,0.0108872,90,0.0333333
35,1000,4.55005,4.36108e+13,0.0127722,90,0.0285714
40,1000,9.29112,9.99792e+13,0.0104343,90,0.025
50,1000,7.2895,5.64619e+14,0.0168637,90,0.02
75,1000,4.3377,3.72258e+14,0.0194105,90,0.0133333
100,1000,1.81473,5.44587e+13,0.0273965,90,0.01
125,1000,9.87335,1.16395e+15,0.0287082,90,0.008
150,1000,13.4429,8.54469e+14,0.0388722,90,0.00666667
175,1000,5.17707,2.868e+14,0.0412016,90,0.00571429
200,1000,3.28827,4.25685e+15,0.0433269,90,0.005
250,1000,5.72783,2.00629e+15,0.0518584,90,0.004
350,1000,5.45978,7.8748e+15,0.0860327,90,0.00285714
500,1000,9.90742,1.70311e+15,0.117745,90,0.002
600,1000,3.28087,4.43701e+15,0.128025,90,0.00166667
800,1000,0.505559,2.31995e+15,0.194526,90,0.00125
1000,1000,0.498373,2.33439e+15,0.21426,90,0.001
3000,1000,3.14152,1.45085e+15,0.700486,90,0.000333333
5000,1000,0.746839,3.70356e+13,1.01743,90,0.0002
10000,1000,6.25553,2.43254e+15,2.14046,90,0.0001
1,1000,26.3827,0,0.0012895,90,1
2,1000,3.09884,1.74285e+12,0.0017682,90,0.5
3,1000,3.70098,1.89669e+12,0.0022161,90,0.333333
5,1000,7.98786,9.77456e+12,0.0026465,90,0.2
10,1000,3.00158,9.73149e+12,0.005598,90,0.1
15,1000,7.12221,8.96593e+13,0.0055313,90,0.0666667
20,1000,1.06217,2.28953e+14,0.0080573,90,0.05
30,1000,1.053,1.33989e+14,0.0094745,90,0.0333333
35,1000,0.973575,6.59052e+13,0.0124668,90,0.0285714
40,1000,10.8322,4.35336e+13,0.0147606,90,0.025
50,1000,10.1624,5.88076e+13,0.0206617,90,0.02
75,1000,5.00843,1.34446e+14,0.0206725,90,0.0133333
100,1000,9.53313,3.04883e+14,0.0256469,90,0.01
125,1000,15.9852,9.59441e+13,0.0379135,90,0.008
150,1000,2.53381,4.84668e+14,0.0337167,90,0.00666667
175,1000,1.14612,1.86663e+14,0.0374959,90,0.00571429
200,1000,9.82661,2.46499e+15,0.0398891,90,0.005
250,1000,5.15498,8.19555e+14,0.0630346,90,0.004
350,1000,2.35535,3.2645e+15,0.0733451,90,0.00285714
500,1000,5.67249,2.9321e+15,0.117776,90,0.002
600,1000,5.42314,2.31695e+15,0.136908,90,0.00166667
800,1000,11.4669,1.78612e+15,0.231575,90,0.00125
1000,1000,9.84417,7.03338e+15,0.255261,90,0.001
3000,1000,3.86806,1.46739e+15,0.622258,90,0.000333333
5000,1000,6.59081,3.05979e+15,1.0095,90,0.0002
10000,1000,0.6882,2.87243e+15,2.10523,90,0.0001
1,1000,9.95404,0,0.0011379,90,1
2,1000,11.7373,1.03327e+12,0.00201,90,0.5
3,1000,5.49779,2.8289e+12,0.00181,90,0.333333
5,1000,7.9831,5.32165e+12,0.0025168,90,0.2
10,1000,4.1844,9.9783e+12,0.0040557,90,0.1
15,1000,3.34962,2.85194e+14,0.006477,90,0.0666667
20,1000,0.880312,2.47174e+14,0.0079988,90,0.05
30,1000,8.16303,2.96877e+13,0.0101524,90,0.0333333
35,1000,6.62875,5.80466e+13,0.0104467,90,0.0285714
40,1000,1.27133,3.19533e+14,0.0131463,90,0.025
50,1000,0.104915,4.09103e+14,0.0127134,90,0.02
75,1000,1.8359,2.1924e+14,0.0196866,90,0.0133333
100,1000,4.03206,1.26923e+16,0.0243375,90,0.01
125,1000,13.523,4.45925e+13,0.0339863,90,0.008
150,1000,4.01306,3.15498e+14,0.0365281,90,0.00666667
175,1000,12.3212,6.79989e+15,0.0358584,90,0.00571429
200,1000,7.56298,4.44982e+15,0.0406937,90,0.005
250,1000,11.6196,4.6835e+14,0.0518006,90,0.004
350,1000,1.263,1.48985e+15,0.076949,90,0.00285714
500,1000,3.76297,2.00268e+14,0.16116,90,0.002
600,1000,6.45149,9.55585e+14,0.128213,90,0.00166667
800,1000,4.83954,1.97311e+15,0.188294,90,0.00125
1000,1000,2.13487,1.31035e+14,0.201633,90,0.001
3000,1000,1.07248,3.24296e+15,0.632399,90,0.000333333
5000,1000,3.76999,2.45196e+15,1.0044,90,0.0002
10000,1000,4.25755,3.46986e+14,2.06413,90,0.0001
1,1000,5.40862,0,0.0012943,90,1
2,1000,10.7665,2.71839e+12,0.0014833,90,0.5
3,1000,2.4985,3.50188e+12,0.0022469,90,0.333333
5,1000,4.45409,2.54461e+12,0.003023,90,0.2
10,1000,4.38187,1.71508e+13,0.0054459,90,0.1
15,1000,6.28022,5.48164e+13,0.0083589,90,0.0666667
20,1000,1.97278,6.63304e+14,0.0082253,90,0.05
30,1000,9.94562,2.38707e+14,0.0122583,90,0.0333333
35,1000,2.65161,1.10687e+14,0.0115749,90,0.0285714
40,1000,12.2761,3.68609e+14,0.0252955,90,0.025
50,1000,7.49543,4.00564e+13,0.0256722,90,0.02
75,1000,0.413361,3.06627e+14,0.0249279,90,0.0133333
100,1000,4.34123,7.17661e+15,0.0336207,90,0.01
125,1000,0.837668,1.81612e+16,0.0289232,90,0.008
150,1000,5.01908,4.76113e+14,0.0333583,90,0.00666667
175,1000,4.22364,7.88668e+14,0.0430609,90,0.00571429
200,1000,0.373294,1.1233e+15,0.0524864,90,0.005
250,1000,8.14352,2.47383e+14,0.054093,90,0.004
350,1000,5.25589,1.21184e+15,0.0890002,90,0.00285714
500,1000,3.01926,6.47085e+15,0.12527,90,0.002
600,1000,9.52738,2.52879e+15,0.152133,90,0.00166667
800,1000,10.3396,1.32598e+15,0.208892,90,0.00125
1000,1000,5.64249,1.96504e+15,0.231139,90,0.001
3000,1000,1.70708,2.31663e+15,0.622705,90,0.000333333
5000,1000,8.05967,1.63771e+15,1.02887,90,0.0002
10000,1000,7.23885,1.21388e+15,2.09445,90,0.0001
1,1000,11.6067,0,0.0016342,90,1
2,1000,2.35131,1.18933e+12,0.0022753,90,0.5
3,1000,6.36777,1.13749e+12,0.002334,90,0.333333
5,1000,2.8837,6.14416e+12,0.0026119,90,0.2
10,1000,2.27474,1.06817e+14,0.0041109,90,0.1
15,1000,14.4849,1.04862e+14,0.0051766,90,0.0666667
20,1000,0.863497,5.63621e+14,0.0077363,90,0.05
30,1000,0.208185,2.11658e+13,0.0096774,90,0.0333333
35,1000,15.4846,9.74491e+13,0.0108678,90,0.0285714
40,1000,13.9497,3.87977e+15,0.0126586,90,0.025
50,1000,4.42812,3.83016e+16,0.0172961,90,0.02
75,1000,1.75359,3.86368e+15,0.0238321,90,0.0133333
100,1000,5.39999,1.76739e+16,0.0279576,90,0.01
125,1000,6.84646,7.05305e+13,0.0318473,90,0.008
150,1000,2.42235,6.37649e+15,0.0349094,90,0.00666667
175,1000,14.4279,9.03937e+13,0.0486198,90,0.00571429
200,1000,4.57303,8.93909e+15,0.0427781,90,0.005
250,1000,12.3474,4.60536e+14,0.0603186,90,0.004
350,1000,4.21554,7.50274e+15,0.0841908,90,0.00285714
500,1000,3.65246,4.65944e+14,0.114348,90,0.002
600,1000,0.0669401,2.50635e+14,0.133777,90,0.00166667
800,1000,3.9146,1.89736e+15,0.227419,90,0.00125
1000,1000,7.94714,2.55431e+15,0.229226,90,0.001
3000,1000,9.81683,5.15037e+14,0.653499,90,0.000333333
5000,1000,0.585919,7.94212e+14,1.01256,90,0.0002
10000,1000,19.5909,8.27987e+15,2.13635,90,0.0001
1,1000,8.82831,0,0.0012177,90,1
2,1000,3.37546,3.24166e+12,0.00174,90,0.5
3,1000,7.16914,3.07463e+12,0.0022846,90,0.333333
5,1000,0.954602,7.79986e+12,0.0028874,90,0.2
10,1000,8.40981,4.47073e+13,0.0049625,90,0.1
15,1000,5.21057,2.09849e+14,0.0064858,90,0.0666667
20,1000,4.26825,3.64671e+14,0.0078855,90,0.05
30,1000,3.18343,3.55112e+13,0.010112,90,0.0333333
35,1000,1.05481,2.79435e+15,0.0113327,90,0.0285714
40,1000,6.37651,6.28026e+14,0.0147539,90,0.025
50,1000,11.5347,3.81423e+13,0.0140235,90,0.02
75,1000,7.49175,1.8116e+14,0.019816,90,0.0133333
100,1000,1.90915,2.79924e+14,0.0256982,90,0.01
125,1000,8.95398,2.88618e+14,0.0317678,90,0.008
150,1000,4.44187,1.35069e+14,0.0334924,90,0.00666667
175,1000,4.42574,9.68279e+15,0.0449622,90,0.00571429
200,1000,16.4077,5.47608e+15,0.0484751,90,0.005
250,1000,11.8106,1.09144e+14,0.0667365,90,0.004
350,1000,7.14127,9.66369e+14,0.0989978,90,0.00285714
500,1000,2.68339,4.11899e+15,0.153063,90,0.002
600,1000,2.40702,4.60727e+14,0.139033,90,0.00166667
800,1000,5.78759,8.75473e+14,0.178959,90,0.00125
1000,1000,0.780087,2.50752e+15,0.228607,90,0.001
3000,1000,7.06268,1.65784e+15,0.634828,90,0.000333333
5000,1000,10.7108,1.93133e+15,1.06677,90,0.0002
10000,1000,0.92103,8.74873e+14,6.89894,90,0.0001
1,1000,12.537,0,0.0038793,90,1
2,1000,1.28971,1.47191e+12,0.006001,90,0.5
3,1000,1.36643,2.29423e+12,0.0101316,90,0.333333
5,1000,6.93812,6.50273e+12,0.0110016,90,0.2
10,1000,6.22783,1.46261e+13,0.0170397,90,0.1
15,1000,10.7927,9.5845e+13,0.0277439,90,0.0666667
20,1000,0.718808,2.19376e+14,0.0322427,90,0.05
30,1000,5.65874,1.88756e+13,0.0434391,90,0.0333333
35,1000,2.127,1.03072e+14,0.0530773,90,0.0285714
40,1000,8.03332,1.22436e+15,0.061629,90,0.025
50,1000,4.34652,1.79461e+15,0.0777728,90,0.02
75,1000,11.5357,7.80247e+13,0.116128,90,0.0133333
100,1000,0.318192,3.57109e+15,0.165514,90,0.01
125,1000,6.29232,2.27191e+15,0.208658,90,0.008
150,1000,2.21821,4.50139e+14,0.238388,90,0.00666667
175,1000,1.90041,4.99717e+14,0.322114,90,0.00571429
200,1000,8.14803,7.38164e+14,0.397698,90,0.005
250,1000,15.2194,1.93901e+14,0.136948,90,0.004
350,1000,4.87672,5.68371e+14,0.114127,90,0.00285714
500,1000,11.8163,2.78241e+14,0.133601,90,0.002
600,1000,2.43751,1.13216e+15,0.156883,90,0.00166667
800,1000,18.8328,1.27648e+15,0.208041,90,0.00125
1000,1000,9.53485,3.94509e+15,0.29304,90,0.001
3000,1000,5.00152,1.45443e+15,0.85878,90,0.000333333
5000,1000,4.56997,2.049e+15,1.21346,90,0.0002
10000,1000,7.31874,2.26682e+15,2.14184,90,0.0001
1,1000,8.34457,0,0.0010506,90,1
2,1000,3.36774,1.47411e+12,0.0017711,90,0.5
3,1000,9.63439,2.86768e+12,0.0018505,90,0.333333
5,1000,5.45234,7.66198e+12,0.0031964,90,0.2
10,1000,2.50452,3.68485e+13,0.0048557,90,0.1
15,1000,4.72812,1.5909e+13,0.0062426,90,0.0666667
20,1000,8.73842,2.55525e+15,0.0077533,90,0.05
30,1000,9.18441,1.03973e+13,0.0120253,90,0.0333333
35,1000,7.23803,9.46699e+13,0.0142763,90,0.0285714
40,1000,9.1245,1.06758e+14,0.014361,90,0.025
50,1000,2.65729,1.66727e+16,0.0163172,90,0.02
75,1000,3.57207,3.56069e+13,0.0218253,90,0.0133333
100,1000,0.131839,1.45192e+15,0.0281484,90,0.01
125,1000,6.30907,2.67966e+14,0.0328063,90,0.008
150,1000,8.62724,5.76777e+14,0.0514147,90,0.00666667
175,1000,0.469985,3.30016e+14,0.0457109,90,0.00571429
200,1000,2.78944,2.26202e+15,0.0509193,90,0.005
250,1000,7.28658,7.12793e+15,0.0587753,90,0.004
350,1000,1.01476,3.00213e+15,0.0800937,90,0.00285714
500,1000,2.78787,1.6772e+14,0.128241,90,0.002
600,1000,7.77374,1.15233e+15,0.133863,90,0.00166667
800,1000,5.55065,2.19727e+14,0.223537,90,0.00125
1000,1000,2.22305,5.74495e+15,0.222817,90,0.001
3000,1000,3.51641,1.9051e+15,0.721465,90,0.000333333
5000,1000,1.75417,3.009e+15,1.08222,90,0.0002
10000,1000,5.34098,1.60702e+15,2.16016,90,0.0001
1,1000,7.49664,0,0.0012101,90,1
2,1000,3.99946,1.56795e+12,0.0014743,90,0.5
3,1000,6.64565,2.46938e+12,0.0018143,90,0.333333
5,1000,9.98559,8.37228e+12,0.0026697,90,0.2
10,1000,5.3899,3.21707e+13,0.0055734,90,0.1
15,1000,6.50478,2.7587e+14,0.0074662,90,0.0666667
20,1000,4.28577,1.39668e+15,0.0076094,90,0.05
30,1000,6.51116,9.45677e+14,0.01188,90,0.0333333
35,1000,7.50447,2.59665e+13,0.0109017,90,0.0285714
40,1000,3.75378,1.1544e+15,0.0113736,90,0.025
50,1000,1.4846,1.85048e+16,0.0122678,90,0.02
75,1000,8.38458,2.01014e+15,0.0200141,90,0.0133333
100,1000,4.00986,1.73683e+14,0.024218,90,0.01
125,1000,2.47048,1.30934e+15,0.0276477,90,0.008
150,1000,0.0909253,4.95271e+13,0.0348421,90,0.00666667
175,1000,6.90665,1.30919e+16,0.0451859,90,0.00571429
200,1000,3.08056,7.12486e+13,0.0477748,90,0.005
250,1000,1.07565,2.96733e+14,0.0590734,90,0.004
350,1000,7.08087,6.18818e+15,0.0867556,90,0.00285714
500,1000,1.14614,1.11231e+15,0.13857,90,0.002
600,1000,0.553327,1.77602e+15,0.140922,90,0.00166667
800,1000,1.24179,6.52251e+15,0.184214,90,0.00125
1000,1000,4.59166,4.11241e+15,0.245014,90,0.001
3000,1000,2.22626,2.31254e+15,0.690474,90,0.000333333
5000,1000,5.29919,4.05822e+15,1.05746,90,0.0002
10000,1000,10.504,2.30192e+15,2.09576,90,0.0001
1,1000,4.21317,0,0.0011013,90,1
2,1000,7.01509,1.67106e+12,0.0014375,90,0.5
3,1000,6.53775,2.58513e+12,0.0018025,90,0.333333
5,1000,4.92754,5.07177e+12,0.0037267,90,0.2
10,1000,7.41385,1.93925e+13,0.0052979,90,0.1
15,1000,9.69411,3.73797e+13,0.0055892,90,0.0666667
20,1000,5.1181,5.32881e+14,0.0065555,90,0.05
30,1000,3.72721,4.92896e+13,0.008411,90,0.0333333
35,1000,1.66947,6.9322e+13,0.0108099,90,0.0285714
40,1000,6.47996,3.87152e+15,0.0119943,90,0.025
50,1000,1.77945,1.00942e+15,0.0148502,90,0.02
75,1000,8.39209,4.44822e+13,0.0201983,90,0.0133333
100,1000,2.88176,8.04525e+14,0.0268046,90,0.01
125,1000,5.59116,1.4459e+15,0.0343026,90,0.008
150,1000,9.6386,6.24472e+15,0.038866,90,0.00666667
175,1000,3.86131,5.17846e+15,0.0473103,90,0.00571429
200,1000,7.29114,3.41321e+15,0.0565833,90,0.005
250,1000,3.58974,6.75177e+14,0.0700371,90,0.004
350,1000,6.32972,2.74887e+14,0.105172,90,0.00285714
500,1000,9.86705,3.18435e+15,0.17263,90,0.002
600,1000,2.89202,2.32676e+15,0.162152,90,0.00166667
800,1000,9.65173,5.30046e+14,0.249392,90,0.00125
1000,1000,0.212033,3.45812e+15,0.237551,90,0.001
3000,1000,4.00132,7.70238e+13,0.700555,90,0.000333333
5000,1000,1.25016,6.1286e+15,1.10607,90,0.0002
10000,1000,8.27802,2.32593e+15,2.41794,90,0.0001
1,1000,10.7058,0,0.0015163,90,1
2,1000,6.73108,1.24199e+12,0.0014637,90,0.5
3,1000,11.5145,2.54309e+12,0.0022305,90,0.333333
5,1000,2.01311,2.47942e+12,0.0025881,90,0.2
10,1000,1.30062,2.00227e+13,0.003771,90,0.1
15,1000,0.902724,7.37056e+13,0.0050225,90,0.0666667
20,1000,5.45484,7.45753e+14,0.0062438,90,0.05
30,1000,12.4386,2.78751e+15,0.0082054,90,0.0333333
35,1000,6.15176,8.05876e+13,0.0101301,90,0.0285714
40,1000,2.52747,2.68737e+14,0.0120145,90,0.025
50,1000,6.1093,5.32492e+14,0.0159139,90,0.02
75,1000,6.05002,1.51954e+16,0.0206011,90,0.0133333
100,1000,13.7356,1.57695e+16,0.0282574,90,0.01
125,1000,7.82552,8.3509e+14,0.0302472,90,0.008
150,1000,2.88562,2.4828e+14,0.040406,90,0.00666667
175,1000,5.71638,4.68526e+14,0.0489636,90,0.00571429
200,1000,10.9724,2.55266e+15,0.0640076,90,0.005
250,1000,0.000848394,6.57796e+14,0.0774992,90,0.004
350,1000,0.216703,1.91775e+14,0.0935014,90,0.00285714
500,1000,5.81888,7.18718e+15,0.130121,90,0.002
600,1000,2.42607,1.38858e+14,0.144356,90,0.00166667
800,1000,5.99565,1.365e+15,0.218309,90,0.00125
1000,1000,6.82981,3.9793e+15,0.267873,90,0.001
3000,1000,6.61702,1.44177e+14,0.773866,90,0.000333333
5000,1000,6.80214,2.22122e+15,1.23345,90,0.0002
10000,1000,3.50239,6.43163e+14,5.0608,90,0.0001
1,1000,7.81051,0,0.003385,90,1
2,1000,5.56832,1.08703e+12,0.0052469,90,0.5
3,1000,4.49026,4.56024e+12,0.0046082,90,0.333333
5,1000,1.00816,8.25931e+12,0.0091787,90,0.2
10,1000,1.91196,6.72258e+12,0.0145541,90,0.1
15,1000,8.5457,3.01173e+14,0.0143878,90,0.0666667
20,1000,15.1391,2.4573e+13,0.0201867,90,0.05
30,1000,12.5804,9.06575e+15,0.0296364,90,0.0333333
35,1000,9.22988,6.147e+14,0.0338494,90,0.0285714
40,1000,1.98767,1.82765e+14,0.0255794,90,0.025
50,1000,8.58366,2.2229e+13,0.0481177,90,0.02
75,1000,0.127334,8.78106e+14,0.0986528,90,0.0133333
100,1000,6.68118,9.34088e+14,0.0934084,90,0.01
125,1000,0.59412,6.81257e+14,0.148215,90,0.008
150,1000,1.65269,1.74369e+15,0.165274,90,0.00666667
175,1000,9.01092,2.45242e+15,0.212558,90,0.00571429
200,1000,7.87897,6.82685e+15,0.285016,90,0.005
250,1000,1.05537,2.22598e+14,0.383778,90,0.004
350,1000,25.0975,4.14168e+15,0.169977,90,0.00285714
500,1000,3.95067,7.24997e+13,0.145507,90,0.002
600,1000,1.16468,1.17731e+15,0.165781,90,0.00166667
800,1000,2.50235,2.37901e+15,0.218485,90,0.00125
1000,1000,7.82286,6.84449e+13,0.225734,90,0.001
3000,1000,12.6805,2.67153e+15,0.658725,90,0.000333333
5000,1000,6.03116,1.26074e+15,1.09084,90,0.0002
10000,1000,9.84583,1.86424e+15,13.784,90,0.0001
1,1000,10.0219,0,0.0043521,90,1
2,1000,12.5578,1.19007e+12,0.0099739,90,0.5
3,1000,6.09584,3.71397e+12,0.0078329,90,0.333333
5,1000,8.06162,6.20278e+12,0.0131089,90,0.2
10,1000,0.0869495,4.88372e+13,0.0206495,90,0.1
15,1000,1.48127,9.4676e+14,0.0319958,90,0.0666667
20,1000,1.91436,6.51e+13,0.0344172,90,0.05
30,1000,5.77102,3.7998e+13,0.0498293,90,0.0333333
35,1000,5.10977,1.93309e+14,0.0597764,90,0.0285714
40,1000,3.56919,1.31189e+15,0.0697526,90,0.025
50,1000,4.46264,6.0488e+13,0.0814141,90,0.02
75,1000,1.70245,6.89876e+13,0.134519,90,0.0133333
100,1000,1.10681,5.35321e+14,0.183217,90,0.01
125,1000,3.60655,1.6354e+15,0.254679,90,0.008
150,1000,0.179504,2.36274e+14,0.405631,90,0.00666667
175,1000,2.62688,4.73516e+14,0.336178,90,0.00571429
200,1000,6.15734,9.65479e+15,0.335142,90,0.005
250,1000,17.6602,7.82131e+15,0.397319,90,0.004
350,1000,1.33711,8.65764e+13,0.546125,90,0.00285714
500,1000,4.65226,4.42376e+14,0.828464,90,0.002
600,1000,2.58742,6.82235e+14,0.921453,90,0.00166667
800,1000,1.48612,2.86684e+14,1.35155,90,0.00125
1000,1000,4.37745,3.50236e+14,1.60573,90,0.001
3000,1000,6.95538,1.66897e+15,4.46294,90,0.000333333
5000,1000,4.73772,3.81775e+15,7.18194,90,0.0002
10000,1000,6.27972,3.22255e+15,13.4707,90,0.0001
1,1000,0.66199,0,0.0053801,90,1
2,1000,5.27161,1.69306e+12,0.0138435,90,0.5
3,1000,8.05951,3.00199e+12,0.0115753,90,0.333333
5,1000,3.44869,3.53021e+12,0.0132686,90,0.2
10,1000,6.06381,2.1979e+13,0.0426854,90,0.1
15,1000,6.42335,1.86312e+14,0.0418833,90,0.0666667
20,1000,7.91623,1.93927e+14,0.0645454,90,0.05
30,1000,6.49883,1.03621e+14,0.111264,90,0.0333333
35,1000,12.3081,7.93836e+13,0.137582,90,0.0285714
40,1000,2.41877,7.67685e+14,0.0872058,90,0.025
50,1000,5.85836,2.48337e+13,0.106837,90,0.02
75,1000,3.89534,3.46923e+14,0.143485,90,0.0133333
100,1000,8.07984,7.46721e+13,0.182953,90,0.01
125,1000,1.58171,1.42399e+14,0.21436,90,0.008
150,1000,0.764382,1.08693e+16,0.251594,90,0.00666667
175,1000,0.830931,1.19646e+16,0.284888,90,0.00571429
200,1000,3.90681,6.96074e+14,0.307587,90,0.005
250,1000,6.652,7.83499e+15,0.515799,90,0.004
350,1000,1.03419,3.2006e+15,0.60358,90,0.00285714
500,1000,6.80705,5.43686e+15,0.851834,90,0.002
600,1000,7.36124,1.31819e+15,1.01626,90,0.00166667
800,1000,3.22295,1.9131e+15,1.39843,90,0.00125
1000,1000,3.44964,4.01409e+14,1.71728,90,0.001
3000,1000,7.39921,1.33226e+15,4.62264,90,0.000333333
5000,1000,4.55797,3.43041e+15,6.12145,90,0.0002
10000,1000,2.18683,2.63232e+15,13.8216,90,0.0001
1,1000,2.90271,0,0.0044401,90,1
2,1000,0.999696,1.29924e+12,0.0107018,90,0.5
3,1000,4.82829,2.95152e+12,0.0092338,90,0.333333
5,1000,0.0669344,4.27415e+12,0.0121845,90,0.2
10,1000,4.39278,2.0761e+13,0.0218122,90,0.1
15,1000,10.7564,6.7605e+13,0.0307037,90,0.0666667
20,1000,11.5511,2.68604e+13,0.0334093,90,0.05
30,1000,1.45254,2.75648e+13,0.0519063,90,0.0333333
35,1000,3.64998,8.9357e+13,0.061367,90,0.0285714
40,1000,3.22462,1.21506e+14,0.068738,90,0.025
50,1000,1.67982,3.138e+14,0.0901671,90,0.02
75,1000,2.94916,4.48393e+13,0.129174,90,0.0133333
100,1000,2.54176,2.5119e+14,0.179424,90,0.01
125,1000,13.225,8.27846e+14,0.208372,90,0.008
150,1000,4.08547,1.12699e+15,0.259447,90,0.00666667
175,1000,2.37974,1.01773e+15,0.446291,90,0.00571429
200,1000,6.94537,2.91295e+15,0.351775,90,0.005
250,1000,0.274287,2.83026e+14,0.400304,90,0.004
350,1000,6.50687,4.07318e+14,0.597143,90,0.00285714
500,1000,14.5183,2.72061e+14,0.917466,90,0.002
600,1000,10.3808,1.31347e+15,1.08138,90,0.00166667
800,1000,5.13193,6.70884e+15,1.41735,90,0.00125
1000,1000,8.24596,3.14255e+15,1.76223,90,0.001
3000,1000,3.26035,2.842e+15,4.59827,90,0.000333333
5000,1000,13.3876,1.81756e+15,7.2686,90,0.0002
10000,1000,1.87554,5.56369e+14,13.9934,90,0.0001
1,1000,14.0244,0,0.0070768,90,1
2,1000,20.3281,2.79163e+12,0.0093359,90,0.5
3,1000,4.8482,2.45799e+12,0.0139732,90,0.333333
5,1000,12.0944,3.96291e+12,0.0144544,90,0.2
10,1000,0.41288,1.2823e+13,0.0252697,90,0.1
15,1000,3.32538,1.94234e+13,0.0285224,90,0.0666667
20,1000,3.64864,2.29132e+13,0.0351376,90,0.05
30,1000,0.0533945,5.64967e+13,0.0540611,90,0.0333333
35,1000,1.27931,4.98421e+13,0.0594938,90,0.0285714
40,1000,3.191,3.91709e+13,0.0796951,90,0.025
50,1000,1.71695,2.21892e+14,0.09373,90,0.02
75,1000,2.7995,3.74104e+14,0.134202,90,0.0133333
100,1000,19.0629,5.09934e+14,0.181366,90,0.01
125,1000,5.53135,3.33866e+14,0.198901,90,0.008
150,1000,8.03921,2.29629e+15,0.279268,90,0.00666667
175,1000,5.26104,3.9422e+13,0.401087,90,0.00571429
200,1000,4.13104,1.31907e+14,0.377582,90,0.005
250,1000,8.1956,3.1647e+14,0.404322,90,0.004
