N,P,APE,kappa,runtime,K,dt
1000,1000,0.224698,6.12634e+13,0.197149,102.5,0.001
2000,1000,6.66641,1.17439e+14,0.400354,102.5,0.0005
3500,1000,9.44775,1.9271e+14,0.72544,102.5,0.000285714
5000,1000,3.59421,2.91272e+14,0.98339,102.5,0.0002
7500,1000,7.04231,4.50751e+14,1.48546,102.5,0.000133333
10000,1000,6.73002,2.61401e+14,1.98064,102.5,0.0001
5,1000,0.443301,1.52657e+12,0.0019403,102.5,0.2
10,1000,6.22416,2.66856e+12,0.0025076,102.5,0.1
30,1000,1.13337,7.24513e+12,0.0069019,102.5,0.0333333
40,1000,2.62996,1.01557e+13,0.0090841,102.5,0.025
50,1000,3.42803,1.03944e+13,0.0114457,102.5,0.02
75,1000,2.63756,1.26819e+13,0.0186169,102.5,0.0133333
100,1000,3.43257,1.86698e+13,0.0214111,102.5,0.01
125,1000,3.99171,2.15537e+13,0.0273742,102.5,0.008
150,1000,0.916507,2.04148e+13,0.0334903,102.5,0.00666667
250,1000,4.99275,2.73761e+13,0.0559739,102.5,0.004
400,1000,3.73633,3.55997e+13,0.088579,102.5,0.0025
500,1000,1.56832,4.43162e+13,0.102452,102.5,0.002
1000,1000,1.25015,7.31054e+13,0.197874,102.5,0.001
2000,1000,1.88546,1.14378e+14,0.406356,102.5,0.0005
3500,1000,1.8661,1.75658e+14,0.738725,102.5,0.000285714
5000,1000,0.197181,2.72905e+14,1.01198,102.5,0.0002
7500,1000,4.39148,4.56933e+14,1.48942,102.5,0.000133333
10000,1000,5.41328,1.93337e+14,1.9989,102.5,0.0001
5,1000,2.5955,1.57462e+12,0.0015016,102.5,0.2
10,1000,0.797539,3.05282e+12,0.0024432,102.5,0.1
30,1000,1.06477,7.40418e+12,0.006579,102.5,0.0333333
40,1000,4.14453,9.41707e+12,0.0088041,102.5,0.025
50,1000,1.4742,1.10597e+13,0.0106916,102.5,0.02
75,1000,3.00114,1.2538e+13,0.015892,102.5,0.0133333
100,1000,2.93797,1.96967e+13,0.0209802,102.5,0.01
125,1000,3.10284,2.06972e+13,0.0260713,102.5,0.008
150,1000,5.90826,2.28084e+13,0.0313816,102.5,0.00666667
250,1000,3.03511,3.03654e+13,0.0525902,102.5,0.004
400,1000,4.63061,3.746e+13,0.0826311,102.5,0.0025
500,1000,4.06527,4.47161e+13,0.102266,102.5,0.002
1000,1000,5.59292,6.92177e+13,0.198225,102.5,0.001
2000,1000,3.63944,1.25129e+14,0.412586,102.5,0.0005
3500,1000,1.20813,1.84655e+14,0.695776,102.5,0.000285714
5000,1000,1.15702,2.65624e+14,0.989764,102.5,0.0002
7500,1000,3.86811,4.30843e+14,1.46624,102.5,0.000133333
10000,1000,1.25068,2.01422e+14,1.94376,102.5,0.0001
5,1000,3.75378,1.77014e+12,0.0014227,102.5,0.2
10,1000,0.465588,3.19116e+12,0.0023087,102.5,0.1
30,1000,2.07375,7.48698e+12,0.0064743,102.5,0.0333333
40,1000,2.81602,9.87875e+12,0.0087176,102.5,0.025
50,1000,3.97502,1.18278e+13,0.0107423,102.5,0.02
75,1000,4.97947,1.51068e+13,0.0158336,102.5,0.0133333
100,1000,6.64472,1.81704e+13,0.0210955,102.5,0.01
125,1000,7.46329,1.96755e+13,0.0263563,102.5,0.008
150,1000,8.11965,2.13866e+13,0.0372612,102.5,0.00666667
250,1000,4.23563,2.82011e+13,0.059484,102.5,0.004
400,1000,2.73503,3.74767e+13,0.0766636,102.5,0.0025
500,1000,4.46865,4.21182e+13,0.103108,102.5,0.002
1000,1000,0.339842,7.19244e+13,0.195334,102.5,0.001
2000,1000,4.65659,1.20412e+14,0.398865,102.5,0.0005
3500,1000,3.83245,1.81827e+14,0.692341,102.5,0.000285714
5000,1000,1.67113,2.72343e+14,0.983658,102.5,0.0002
7500,1000,1.25485,3.96493e+14,1.48135,102.5,0.000133333
10000,1000,1.70107,2.31663e+14,1.9471,102.5,0.0001
5,1000,3.92266,1.28841e+12,0.0015426,102.5,0.2
10,1000,1.80935,2.40012e+12,0.0024237,102.5,0.1
30,1000,4.36962,8.11386e+12,0.0057955,102.5,0.0333333
40,1000,1.33753,8.89464e+12,0.008692,102.5,0.025
50,1000,1.06748,9.22179e+12,0.0106942,102.5,0.02
75,1000,3.28807,1.43728e+13,0.0158825,102.5,0.0133333
100,1000,0.0278956,1.4163e+13,0.0205991,102.5,0.01
125,1000,0.22448,1.76127e+13,0.0269667,102.5,0.008
150,1000,1.48405,2.21366e+13,0.0313354,102.5,0.00666667
250,1000,1.66178,2.41451e+13,0.0505929,102.5,0.004
400,1000,0.960126,4.00975e+13,0.0815941,102.5,0.0025
500,1000,1.7354,3.90927e+13,0.104368,102.5,0.002
1000,1000,1.07691,6.47562e+13,0.194654,102.5,0.001
2000,1000,3.77223,1.30174e+14,0.392461,102.5,0.0005
3500,1000,2.73281,1.95132e+14,0.712191,102.5,0.000285714
5000,1000,2.04241,2.49217e+14,0.996476,102.5,0.0002
7500,1000,3.82549,4.05713e+14,1.4623,102.5,0.000133333
10000,1000,1.59743,2.07649e+14,1.95678,102.5,0.0001
5,1000,4.23979,2.07167e+12,0.0013968,102.5,0.2
10,1000,4.91022,3.49704e+12,0.0025062,102.5,0.1
30,1000,0.241299,7.14002e+12,0.0060261,102.5,0.0333333
40,1000,0.446463,8.4615e+12,0.0104275,102.5,0.025
50,1000,0.0505708,1.1161e+13,0.0108409,102.5,0.02
75,1000,1.0326,1.25135e+13,0.0160512,102.5,0.0133333
100,1000,5.03821,1.80778e+13,0.0216382,102.5,0.01
125,1000,4.97795,2.05584e+13,0.0270125,102.5,0.008
150,1000,0.513041,2.12083e+13,0.0320324,102.5,0.00666667
250,1000,5.68765,3.11146e+13,0.0531292,102.5,0.004
400,1000,0.0918023,3.60683e+13,0.0782967,102.5,0.0025
500,1000,5.56654,4.36452e+13,0.103729,102.5,0.002
1000,1000,6.16959,6.9643e+13,0.199442,102.5,0.001
2000,1000,8.93878,1.35316e+14,0.418883,102.5,0.0005
3500,1000,3.5147,2.14367e+14,0.715313,102.5,0.000285714
5000,1000,8.09163,3.23507e+14,1.00064,102.5,0.0002
7500,1000,2.12363,4.47436e+14,1.47785,102.5,0.000133333
10000,1000,2.9298,2.09723e+14,2.0031,102.5,0.0001
5,1000,0.727837,2.21078e+12,0.0014841,102.5,0.2
10,1000,1.26344,2.85019e+12,0.0023757,102.5,0.1
30,1000,2.0497,8.82714e+12,0.0060535,102.5,0.0333333
40,1000,0.953004,1.10397e+13,0.0087894,102.5,0.025
50,1000,1.93756,1.11446e+13,0.0111249,102.5,0.02
75,1000,1.45432,1.62738e+13,0.0196805,102.5,0.0133333
100,1000,0.155542,1.75483e+13,0.0228822,102.5,0.01
125,1000,5.28296,2.14009e+13,0.0275241,102.5,0.008
150,1000,10.3524,2.29466e+13,0.0333995,102.5,0.00666667
250,1000,4.96424,2.93266e+13,0.0524244,102.5,0.004
400,1000,2.16853,3.83529e+13,0.081932,102.5,0.0025
500,1000,6.06223,4.45942e+13,0.104987,102.5,0.002
1000,1000,0.0878272,6.69817e+13,0.197285,102.5,0.001
2000,1000,1.0823,1.17849e+14,0.399153,102.5,0.0005
3500,1000,2.17997,1.83073e+14,0.694573,102.5,0.000285714
5000,1000,4.54173,2.75704e+14,0.990853,102.5,0.0002
7500,1000,0.291514,4.11093e+14,1.48471,102.5,0.000133333
10000,1000,4.89498,2.35676e+14,2.01726,102.5,0.0001
5,1000,4.07967,1.72227e+12,0.0014626,102.5,0.2
10,1000,1.35233,2.92008e+12,0.0025052,102.5,0.1
30,1000,1.40142,7.70049e+12,0.006476,102.5,0.0333333
40,1000,1.64789,1.03233e+13,0.0087977,102.5,0.025
50,1000,3.89316,9.71361e+12,0.0107635,102.5,0.02
75,1000,4.79637,1.25255e+13,0.015678,102.5,0.0133333
100,1000,6.15907,1.53495e+13,0.0216409,102.5,0.01
125,1000,0.464383,1.74785e+13,0.0274695,102.5,0.008
150,1000,4.67238,2.28207e+13,0.0313656,102.5,0.00666667
250,1000,0.135574,2.76396e+13,0.0531356,102.5,0.004
400,1000,7.34551,3.99503e+13,0.0765947,102.5,0.0025
500,1000,3.17083,4.49315e+13,0.102519,102.5,0.002
1000,1000,4.74851,7.10451e+13,0.193364,102.5,0.001
2000,1000,4.67277,1.33928e+14,0.393539,102.5,0.0005
3500,1000,2.84846,1.8757e+14,0.685601,102.5,0.000285714
5000,1000,4.19813,2.52874e+14,0.968572,102.5,0.0002
7500,1000,1.47763,3.51618e+14,1.47236,102.5,0.000133333
10000,1000,4.02395,2.09988e+14,2.00095,102.5,0.0001
5,1000,6.64015,2.24678e+12,0.0014688,102.5,0.2
10,1000,4.77385,4.05453e+12,0.0024351,102.5,0.1
30,1000,0.847792,8.90001e+12,0.0064773,102.5,0.0333333
40,1000,2.94551,1.09447e+13,0.0087107,102.5,0.025
50,1000,0.0735748,1.13286e+13,0.0108689,102.5,0.02
75,1000,0.0912592,1.30415e+13,0.0160119,102.5,0.0133333
100,1000,1.59958,1.84346e+13,0.0210954,102.5,0.01
125,1000,2.82681,1.76629e+13,0.0269505,102.5,0.008
150,1000,1.0922,2.17318e+13,0.0310434,102.5,0.00666667
250,1000,1.91748,2.72669e+13,0.0523,102.5,0.004
400,1000,2.29311,4.08074e+13,0.0826846,102.5,0.0025
500,1000,0.930032,3.9403e+13,0.10215,102.5,0.002
1000,1000,7.33653,6.15066e+13,0.194422,102.5,0.001
2000,1000,0.218433,1.07981e+14,0.399145,102.5,0.0005
3500,1000,1.25169,1.99258e+14,0.700696,102.5,0.000285714
5000,1000,0.183882,2.91215e+14,0.96761,102.5,0.0002
7500,1000,0.735691,4.27746e+14,1.47029,102.5,0.000133333
10000,1000,1.35195,1.99359e+14,1.94675,102.5,0.0001
5,1000,0.164303,1.80556e+12,0.0015039,102.5,0.2
10,1000,0.000245019,3.14197e+12,0.0023527,102.5,0.1
30,1000,0.24606,6.96814e+12,0.0064328,102.5,0.0333333
40,1000,3.31797,7.55224e+12,0.0088641,102.5,0.025
50,1000,1.88277,1.14955e+13,0.0109443,102.5,0.02
75,1000,1.4453,1.34486e+13,0.0163038,102.5,0.0133333
100,1000,0.820399,1.64697e+13,0.0213822,102.5,0.01
125,1000,4.07977,2.09842e+13,0.026848,102.5,0.008
150,1000,0.279315,2.02828e+13,0.0292501,102.5,0.00666667
250,1000,1.80282,2.72515e+13,0.0519266,102.5,0.004
400,1000,0.617621,4.12568e+13,0.0746223,102.5,0.0025
500,1000,0.347302,4.58466e+13,0.100422,102.5,0.002
1000,1000,1.89302,7.21534e+13,0.196137,102.5,0.001
2000,1000,2.51948,1.17982e+14,0.404301,102.5,0.0005
3500,1000,1.68569,1.91277e+14,0.696217,102.5,0.000285714
5000,1000,2.0678,2.73171e+14,0.968168,102.5,0.0002
7500,1000,2.94967,4.25451e+14,1.43723,102.5,0.000133333
10000,1000,0.785337,2.04206e+14,1.96718,102.5,0.0001
5,1000,3.91778,2.36447e+12,0.0015163,102.5,0.2
10,1000,0.273831,3.90949e+12,0.0025909,102.5,0.1
30,1000,3.38543,7.30925e+12,0.0068309,102.5,0.0333333
40,1000,0.743755,8.4584e+12,0.008625,102.5,0.025
50,1000,0.408319,9.80892e+12,0.010686,102.5,0.02
75,1000,1.55164,1.3398e+13,0.0158789,102.5,0.0133333
100,1000,0.267518,1.63669e+13,0.0212925,102.5,0.01
125,1000,2.66982,1.80131e+13,0.0269829,102.5,0.008
150,1000,2.41596,2.00368e+13,0.0316331,102.5,0.00666667
250,1000,1.02382,2.79661e+13,0.0518307,102.5,0.004
400,1000,1.1878,3.57848e+13,0.0831207,102.5,0.0025
500,1000,0.526805,4.27861e+13,0.102223,102.5,0.002
1000,1000,4.33345,6.43593e+13,0.201376,102.5,0.001
2000,1000,1.27753,1.27743e+14,0.410215,102.5,0.0005
3500,1000,0.271933,2.03602e+14,0.720226,102.5,0.000285714
5000,1000,0.19749,2.67143e+14,0.984706,102.5,0.0002
7500,1000,2.64414,3.95778e+14,1.49671,102.5,0.000133333
10000,1000,3.63715,2.36568e+14,1.9785,102.5,0.0001
5,1000,1.46761,2.01644e+12,0.0014338,102.5,0.2
10,1000,3.05287,4.52309e+12,0.0024367,102.5,0.1
30,1000,1.71656,8.77369e+12,0.0064894,102.5,0.0333333
40,1000,0.774195,1.02152e+13,0.0090359,102.5,0.025
50,1000,0.96877,1.09408e+13,0.0111545,102.5,0.02
75,1000,0.194297,1.42142e+13,0.0161521,102.5,0.0133333
100,1000,0.113725,1.94133e+13,0.0211613,102.5,0.01
125,1000,1.00199,1.95406e+13,0.0274838,102.5,0.008
150,1000,0.969615,2.40918e+13,0.0315963,102.5,0.00666667
250,1000,3.48333,2.96051e+13,0.0530565,102.5,0.004
400,1000,4.50159,4.18445e+13,0.0760659,102.5,0.0025
500,1000,3.36533,4.36581e+13,0.103569,102.5,0.002
1000,1000,2.243,6.58642e+13,0.198206,102.5,0.001
2000,1000,4.47968,1.0962e+14,0.395456,102.5,0.0005
3500,1000,3.45065,1.88229e+14,0.729283,102.5,0.000285714
5000,1000,4.28964,2.86536e+14,0.959205,102.5,0.0002
7500,1000,1.07269,3.94366e+14,1.52429,102.5,0.000133333
10000,1000,0.172659,1.99184e+14,2.12818,102.5,0.0001
5,1000,1.59903,1.90286e+12,0.0014841,102.5,0.2
10,1000,2.65945,3.13788e+12,0.0025291,102.5,0.1
30,1000,0.0737297,7.19601e+12,0.0061063,102.5,0.0333333
40,1000,1.15614,8.63857e+12,0.008708,102.5,0.025
50,1000,0.578567,1.14146e+13,0.0110389,102.5,0.02
75,1000,1.26687,1.57685e+13,0.0167607,102.5,0.0133333
100,1000,5.23897,1.84036e+13,0.0225038,102.5,0.01
125,1000,0.503519,1.80299e+13,0.0271845,102.5,0.008
150,1000,0.0950945,2.30655e+13,0.0322345,102.5,0.00666667
250,1000,5.17199,3.16686e+13,0.0516403,102.5,0.004
400,1000,5.07,3.67233e+13,0.0901903,102.5,0.0025
500,1000,1.4996,4.35326e+13,0.109988,102.5,0.002
1000,1000,0.511704,7.17792e+13,0.198079,102.5,0.001
2000,1000,0.990846,1.19831e+14,0.392882,102.5,0.0005
3500,1000,2.47508,2.02583e+14,0.733283,102.5,0.000285714
5000,1000,1.27801,3.09308e+14,0.975525,102.5,0.0002
7500,1000,0.78538,4.54038e+14,1.46106,102.5,0.000133333
10000,1000,1.33361,2.22406e+14,2.1802,102.5,0.0001
5,1000,3.44548,2.26549e+12,0.0014799,102.5,0.2
10,1000,2.9146,4.38867e+12,0.0023989,102.5,0.1
30,1000,1.92427,8.0785e+12,0.0067798,102.5,0.0333333
40,1000,1.59063,1.23159e+13,0.0088527,102.5,0.025
50,1000,3.17681,1.37623e+13,0.0112535,102.5,0.02
75,1000,5.6789,1.48773e+13,0.0166058,102.5,0.0133333
100,1000,4.1914,1.94533e+13,0.0222946,102.5,0.01
125,1000,1.44218,2.02023e+13,0.0269915,102.5,0.008
150,1000,5.41058,2.38164e+13,0.0327857,102.5,0.00666667
250,1000,5.66466,2.35121e+13,0.0528017,102.5,0.004
400,1000,3.58932,3.67233e+13,0.0849199,102.5,0.0025
500,1000,4.8026,4.12988e+13,0.102931,102.5,0.002
1000,1000,1.50136,6.6973e+13,0.196504,102.5,0.001
2000,1000,4.08565,1.04741e+14,0.409442,102.5,0.0005
3500,1000,5.42242,2.00206e+14,0.714212,102.5,0.000285714
5000,1000,0.472426,2.59406e+14,1.03335,102.5,0.0002
7500,1000,1.08592,3.9635e+14,1.54062,102.5,0.000133333
10000,1000,0.789156,2.35588e+14,2.01156,102.5,0.0001
5,1000,3.68396,1.90522e+12,0.0014338,102.5,0.2
10,1000,5.91038,3.38805e+12,0.0023076,102.5,0.1
30,1000,3.21343,7.45968e+12,0.0066008,102.5,0.0333333
40,1000,3.08534,1.08217e+13,0.0088363,102.5,0.025
50,1000,3.17896,9.85458e+12,0.0111677,102.5,0.02
75,1000,1.96663,1.32905e+13,0.0164426,102.5,0.0133333
100,1000,3.99951,1.76215e+13,0.0213883,102.5,0.01
125,1000,2.35971,1.74737e+13,0.0261234,102.5,0.008
150,1000,5.00603,1.86847e+13,0.0321981,102.5,0.00666667
250,1000,8.18656,2.81583e+13,0.0523958,102.5,0.004
400,1000,5.75726,3.74309e+13,0.083273,102.5,0.0025
500,1000,6.29608,4.51505e+13,0.104081,102.5,0.002
1000,1000,8.72169,6.41868e+13,0.191852,102.5,0.001
2000,1000,10.6898,1.15399e+14,0.403557,102.5,0.0005
3500,1000,2.63263,2.08432e+14,0.718273,102.5,0.000285714
5000,1000,6.50294,2.86831e+14,1.01354,102.5,0.0002
7500,1000,1.07899,4.74682e+14,1.53281,102.5,0.000133333
10000,1000,0.768807,2.37832e+14,2.02113,102.5,0.0001
5,1000,7.90747,1.62077e+12,0.0015677,102.5,0.2
10,1000,5.33082,3.37507e+12,0.0024378,102.5,0.1
30,1000,2.67898,7.72326e+12,0.0065691,102.5,0.0333333
40,1000,1.60469,7.33365e+12,0.0094076,102.5,0.025
50,1000,1.94806,1.07424e+13,0.0112269,102.5,0.02
75,1000,4.26092,1.61231e+13,0.0169577,102.5,0.0133333
100,1000,2.37256,1.59092e+13,0.0197739,102.5,0.01
125,1000,3.2213,1.97852e+13,0.0254754,102.5,0.008
150,1000,2.32447,2.45574e+13,0.031513,102.5,0.00666667
250,1000,0.351606,3.03904e+13,0.0526145,102.5,0.004
400,1000,3.75159,3.63692e+13,0.0828904,102.5,0.0025
500,1000,6.12899,3.88239e+13,0.103596,102.5,0.002
1000,1000,6.72035,6.5552e+13,0.197843,102.5,0.001
2000,1000,1.89395,1.04201e+14,0.399027,102.5,0.0005
3500,1000,2.29396,1.71594e+14,0.703894,102.5,0.000285714
5000,1000,3.34415,2.45249e+14,0.977974,102.5,0.0002
7500,1000,3.80439,4.60999e+14,1.52744,102.5,0.000133333
10000,1000,2.53924,2.08081e+14,1.95606,102.5,0.0001
5,1000,2.54235,3.70994e+12,0.0015057,97.5,0.2
10,1000,5.1636,6.82169e+12,0.0023971,97.5,0.1
30,1000,6.55029,2.56612e+13,0.0063986,97.5,0.0333333
40,1000,4.27453,3.05562e+13,0.0091696,97.5,0.025
50,1000,2.32158,6.82199e+13,0.0120681,97.5,0.02
75,1000,8.04532,8.97554e+13,0.0180407,97.5,0.0133333
100,1000,3.65402,2.01747e+14,0.0214046,97.5,0.01
125,1000,2.95375,2.9782e+14,0.0274371,97.5,0.008
150,1000,1.64064,3.07274e+14,0.029038,97.5,0.00666667
250,1000,3.04895,4.52175e+15,0.0457096,97.5,0.004
400,1000,2.85193,3.43108e+14,0.0701353,97.5,0.0025
500,1000,3.14192,9.4648e+14,0.0948552,97.5,0.002
1000,1000,5.0112,5.07388e+14,0.218408,97.5,0.001
2000,1000,2.39846,1.71469e+15,0.445337,97.5,0.0005
3500,1000,2.80236,1.52549e+15,0.620676,97.5,0.000285714
5000,1000,2.44839,1.30905e+15,0.868506,97.5,0.0002
7500,1000,4.41377,1.47319e+15,1.27401,97.5,0.000133333
10000,1000,7.48545,8.78842e+14,1.64798,97.5,0.0001
5,1000,1.52547,2.65123e+12,0.0013979,97.5,0.2
10,1000,1.54667,6.48671e+12,0.0021925,97.5,0.1
30,1000,13.0245,3.27157e+13,0.0057663,97.5,0.0333333
40,1000,12.5818,3.15135e+13,0.0079699,97.5,0.025
50,1000,14.9572,5.23849e+13,0.0095899,97.5,0.02
75,1000,11.2006,1.79367e+14,0.0140854,97.5,0.0133333
100,1000,11.8363,1.82741e+14,0.0186814,97.5,0.01
125,1000,8.54504,1.45636e+14,0.0233278,97.5,0.008
150,1000,11.5771,3.39346e+14,0.0278868,97.5,0.00666667
250,1000,11.3488,2.62305e+15,0.0459292,97.5,0.004
400,1000,10.4952,4.91236e+14,0.0722337,97.5,0.0025
500,1000,12.3242,8.54059e+14,0.0903538,97.5,0.002
1000,1000,8.95736,8.51969e+14,0.175533,97.5,0.001
2000,1000,1.38116,1.85026e+15,0.34815,97.5,0.0005
3500,1000,2.02823,6.0674e+14,0.571649,97.5,0.000285714
5000,1000,2.37842,1.64216e+15,0.810871,97.5,0.0002
7500,1000,0.47353,1.07366e+15,1.22679,97.5,0.000133333
10000,1000,0.701156,2.17543e+15,1.63503,97.5,0.0001
5,1000,2.48736,2.68059e+12,0.0013437,97.5,0.2
10,1000,7.88272,6.0606e+12,0.0021818,97.5,0.1
30,1000,1.36588,2.78785e+13,0.0056825,97.5,0.0333333
40,1000,4.07373,3.57699e+13,0.0076311,97.5,0.025
50,1000,4.88066,3.47874e+13,0.0095447,97.5,0.02
75,1000,1.36975,1.13775e+14,0.0140422,97.5,0.0133333
100,1000,7.68139,8.70686e+13,0.0182216,97.5,0.01
125,1000,2.26393,1.52001e+14,0.021169,97.5,0.008
150,1000,0.131395,2.94754e+14,0.0271318,97.5,0.00666667
250,1000,4.35971,4.96529e+14,0.0445569,97.5,0.004
400,1000,7.58588,3.71805e+14,0.0714629,97.5,0.0025
500,1000,7.95686,7.9442e+14,0.0888126,97.5,0.002
1000,1000,4.96857,2.73745e+15,0.181541,97.5,0.001
2000,1000,7.71274,2.87147e+15,0.36017,97.5,0.0005
3500,1000,5.48749,2.29842e+15,0.578936,97.5,0.000285714
5000,1000,1.8082,1.58452e+15,0.807602,97.5,0.0002
7500,1000,5.6759,7.62446e+14,1.24456,97.5,0.000133333
10000,1000,9.39458,1.26145e+15,1.64007,97.5,0.0001
5,1000,1.22812,2.943e+12,0.0012812,97.5,0.2
10,1000,3.40438,6.16161e+12,0.00222,97.5,0.1
30,1000,0.299262,2.02611e+13,0.0058301,97.5,0.0333333
40,1000,0.726443,5.9426e+13,0.0074858,97.5,0.025
50,1000,1.06401,3.87591e+13,0.0095743,97.5,0.02
75,1000,1.53007,7.99941e+13,0.0137221,97.5,0.0133333
100,1000,1.22794,2.23146e+14,0.0182075,97.5,0.01
125,1000,4.62992,2.29798e+14,0.0226409,97.5,0.008
150,1000,1.65622,2.71445e+14,0.0268124,97.5,0.00666667
250,1000,1.10706,1.18027e+15,0.0444356,97.5,0.004
400,1000,5.21212,8.80412e+14,0.071001,97.5,0.0025
500,1000,4.20001,1.90721e+15,0.0886525,97.5,0.002
1000,1000,1.95204,2.35453e+15,0.173498,97.5,0.001
2000,1000,1.78769,6.00853e+14,0.33323,97.5,0.0005
3500,1000,1.70132,1.3084e+15,0.578847,97.5,0.000285714
5000,1000,2.54324,1.26498e+15,0.807226,97.5,0.0002
7500,1000,1.75806,1.60095e+15,1.2459,97.5,0.000133333
10000,1000,4.9957,1.66572e+15,1.61432,97.5,0.0001
5,1000,5.63128,1.50433e+12,0.0013022,97.5,0.2
10,1000,3.21016,2.80241e+12,0.0022095,97.5,0.1
30,1000,3.56287,1.31083e+13,0.0056231,97.5,0.0333333
40,1000,5.3732,1.44633e+13,0.0072939,97.5,0.025
50,1000,0.469744,5.0444e+13,0.0093879,97.5,0.02
75,1000,6.23879,1.19742e+14,0.0141059,97.5,0.0133333
100,1000,4.01864,2.57272e+14,0.0185966,97.5,0.01
125,1000,1.25195,4.38094e+14,0.0225977,97.5,0.008
150,1000,1.33853,1.08486e+15,0.0272192,97.5,0.00666667
250,1000,4.67753,2.89056e+15,0.044347,97.5,0.004
400,1000,7.92805,4.04663e+14,0.0716197,97.5,0.0025
500,1000,2.77835,7.3065e+14,0.0875468,97.5,0.002
1000,1000,1.67184,4.52505e+14,0.167392,97.5,0.001
2000,1000,0.98907,6.26381e+14,0.322877,97.5,0.0005
3500,1000,2.99343,1.30401e+15,0.590676,97.5,0.000285714
5000,1000,0.0215061,2.24842e+15,0.812921,97.5,0.0002
7500,1000,3.15061,1.26799e+15,1.23971,97.5,0.000133333
10000,1000,2.43854,1.03357e+15,1.63072,97.5,0.0001
5,1000,2.97589,2.54349e+12,0.0012925,97.5,0.2
10,1000,1.14557,5.34745e+12,0.0021693,97.5,0.1
30,1000,8.10185,1.79136e+13,0.0056679,97.5,0.0333333
40,1000,1.86676,3.49396e+13,0.0068326,97.5,0.025
50,1000,1.76956,5.32185e+13,0.0092936,97.5,0.02
75,1000,2.79671,6.91943e+13,0.0137539,97.5,0.0133333
100,1000,4.5893,1.67605e+14,0.0187123,97.5,0.01
125,1000,8.54522,7.65992e+14,0.0229099,97.5,0.008
150,1000,6.39239,4.15861e+14,0.0273768,97.5,0.00666667
250,1000,3.68688,4.66291e+14,0.0447331,97.5,0.004
400,1000,6.57349,9.97796e+14,0.0715497,97.5,0.0025
500,1000,5.05892,5.35932e+14,0.08835,97.5,0.002
1000,1000,0.299798,6.8353e+14,0.164007,97.5,0.001
2000,1000,0.0157963,1.05331e+15,0.326881,97.5,0.0005
3500,1000,1.7038,9.56552e+14,0.582862,97.5,0.000285714
5000,1000,1.76187,7.53347e+14,0.808969,97.5,0.0002
7500,1000,8.91785,1.51618e+15,1.22841,97.5,0.000133333
10000,1000,1.67944,1.47006e+15,1.60297,97.5,0.0001
5,1000,0.973346,2.50353e+12,0.0013501,97.5,0.2
10,1000,4.14509,5.55154e+12,0.002098,97.5,0.1
30,1000,0.0402286,1.83771e+13,0.0056545,97.5,0.0333333
40,1000,0.467541,2.08971e+13,0.0075181,97.5,0.025
50,1000,2.12984,6.40764e+13,0.009622,97.5,0.02
75,1000,5.14413,7.78599e+13,0.014644,97.5,0.0133333
100,1000,5.30895,7.75657e+13,0.0186537,97.5,0.01
125,1000,1.39732,3.30599e+14,0.0226979,97.5,0.008
150,1000,1.33907,4.59671e+14,0.0275246,97.5,0.00666667
250,1000,1.54756,8.90786e+14,0.045035,97.5,0.004
400,1000,1.97109,2.31681e+15,0.0702715,97.5,0.0025
500,1000,3.99557,4.62934e+14,0.0892734,97.5,0.002
1000,1000,3.24443,1.37815e+15,0.172013,97.5,0.001
2000,1000,0.105987,4.96047e+14,0.362332,97.5,0.0005
3500,1000,4.36929,2.18482e+15,0.65043,97.5,0.000285714
5000,1000,0.739731,4.83147e+14,0.811923,97.5,0.0002
7500,1000,0.257087,1.2473e+15,1.24672,97.5,0.000133333
10000,1000,0.824346,9.28887e+14,1.6138,97.5,0.0001
5,1000,5.97535,3.61837e+12,0.001332,97.5,0.2
10,1000,2.86399,8.10688e+12,0.0022154,97.5,0.1
30,1000,2.69008,1.54395e+13,0.0056857,97.5,0.0333333
40,1000,5.32617,2.33004e+13,0.0075128,97.5,0.025
50,1000,2.39367,5.89769e+13,0.0093206,97.5,0.02
75,1000,0.311202,7.79556e+13,0.0137826,97.5,0.0133333
100,1000,2.55783,3.80222e+14,0.0179837,97.5,0.01
125,1000,2.56537,3.99489e+14,0.0231079,97.5,0.008
150,1000,3.39061,2.5753e+14,0.0272068,97.5,0.00666667
250,1000,0.165624,2.4288e+15,0.0445854,97.5,0.004
400,1000,4.18197,1.00649e+15,0.0701791,97.5,0.0025
500,1000,4.85861,1.27053e+15,0.0881928,97.5,0.002
1000,1000,2.77743,4.60006e+14,0.174639,97.5,0.001
2000,1000,0.138122,1.59645e+15,0.330372,97.5,0.0005
3500,1000,5.60227,1.16431e+15,0.574533,97.5,0.000285714
5000,1000,7.7081,1.35977e+15,0.818833,97.5,0.0002
7500,1000,2.27938,1.02992e+15,1.28594,97.5,0.000133333
10000,1000,2.29127,1.59468e+15,1.6289,97.5,0.0001
5,1000,3.06982,2.13135e+12,0.0013447,97.5,0.2
10,1000,2.81537,4.48936e+12,0.0021477,97.5,0.1
30,1000,2.10798,2.16694e+13,0.0055018,97.5,0.0333333
40,1000,2.47599,3.66347e+13,0.0073965,97.5,0.025
50,1000,2.39664,3.56612e+13,0.0095076,97.5,0.02
75,1000,4.43368,8.442e+13,0.0140586,97.5,0.0133333
100,1000,1.62206,3.51426e+14,0.0183496,97.5,0.01
