40,10000,7.23535,9.02969e+12,0.13033,102.5,0.025
50,10000,7.21613,1.16284e+13,0.152636,102.5,0.02
1,10000,6.76528,0,0.0046814,102.5,1
2,10000,7.05554,8.89468e+11,0.0085141,102.5,0.5
3,10000,7.21,1.21782e+12,0.0112006,102.5,0.333333
4,10000,7.21664,1.45128e+12,0.0168614,102.5,0.25
5,10000,7.18049,1.6855e+12,0.0201746,102.5,0.2
6,10000,7.33693,2.13031e+12,0.0220665,102.5,0.166667
7,10000,7.40315,2.3464e+12,0.0251841,102.5,0.142857
8,10000,7.31631,2.43463e+12,0.0240283,102.5,0.125
9,10000,7.31625,2.6872e+12,0.0255633,102.5,0.111111
10,10000,7.15224,2.96318e+12,0.0302581,102.5,0.1
12,10000,7.28466,3.74761e+12,0.0353487,102.5,0.0833333
14,10000,7.18948,4.14772e+12,0.0377667,102.5,0.0714286
16,10000,7.27686,4.65142e+12,0.0487832,102.5,0.0625
18,10000,7.25949,4.97148e+12,0.0500135,102.5,0.0555556
20,10000,7.29811,5.00471e+12,0.0551791,102.5,0.05
25,10000,7.21063,6.77511e+12,0.067955,102.5,0.04
30,10000,7.26528,7.46902e+12,0.100594,102.5,0.0333333
35,10000,7.18141,8.33221e+12,0.11473,102.5,0.0285714
40,10000,7.23012,8.81275e+12,0.121306,102.5,0.025
50,10000,7.23193,1.08738e+13,0.147844,102.5,0.02
1,10000,6.58687,0,0.0042096,102.5,1
2,10000,6.96222,8.36002e+11,0.0097347,102.5,0.5
3,10000,7.15679,1.11245e+12,0.011763,102.5,0.333333
4,10000,7.17714,1.391e+12,0.0133203,102.5,0.25
5,10000,7.16672,1.74631e+12,0.0167911,102.5,0.2
6,10000,7.13649,1.98839e+12,0.0243412,102.5,0.166667
7,10000,7.1936,2.28556e+12,0.0272983,102.5,0.142857
8,10000,7.23884,2.39504e+12,0.0304756,102.5,0.125
9,10000,7.27312,2.9509e+12,0.0348488,102.5,0.111111
10,10000,7.38601,3.16265e+12,0.0329902,102.5,0.1
12,10000,7.35899,3.4585e+12,0.0409016,102.5,0.0833333
14,10000,7.27261,4.23236e+12,0.0449147,102.5,0.0714286
16,10000,7.32323,4.4201e+12,0.0452756,102.5,0.0625
18,10000,7.26646,5.02865e+12,0.048597,102.5,0.0555556
20,10000,7.35503,5.37421e+12,0.0543446,102.5,0.05
25,10000,7.28745,7.18662e+12,0.0677363,102.5,0.04
30,10000,7.33326,7.63076e+12,0.0902174,102.5,0.0333333
35,10000,7.26808,8.31058e+12,0.122175,102.5,0.0285714
40,10000,7.28106,9.29329e+12,0.126824,102.5,0.025
50,10000,7.26377,1.15577e+13,0.159241,102.5,0.02
1,10000,6.71765,0,0.0033467,102.5,1
2,10000,7.04501,8.49287e+11,0.0083078,102.5,0.5
