N,P,APE,kappa,runtime,K,runType
1,10000,3.70518,0.0,0.0065081,95.0,1.0
1,10000,3.71973,0.0,0.0063903,95.0,1.0
1,10000,6.72615,0.0,0.0043276,102.5,1.0
1,10000,6.68348,0.0,0.0033253,102.5,1.0
2,10000,7.04963,871844000000.0,0.0061798,102.5,0.5
2,10000,6.94823,795099000000.0,0.007651,102.5,0.5
2,10000,8.39579,769321000000.0,0.0099351,105.0,0.5
2,10000,4.70394,1053820000000.0,0.0066297,97.5,0.5
2,10000,6.94532,851039000000.0,0.0082498,102.5,0.5
2,10000,6.91252,804749000000.0,0.0091947,102.5,0.5
2,10000,7.10866,809794000000.0,0.0074774,102.5,0.5
2,10000,6.97316,893573000000.0,0.0070915,102.5,0.5
2,10000,3.86893,1165300000000.0,0.0160343,95.0,0.5
2,10000,4.71951,1043950000000.0,0.0058486,97.5,0.5
2,10000,8.4565,730257000000.0,0.0072481,105.0,0.5
2,10000,3.87038,1290760000000.0,0.0241208,95.0,0.5
2,10000,4.89766,1069810000000.0,0.0057336,97.5,0.5
2,10000,8.32855,756332000000.0,0.0073526,105.0,0.5
2,10000,7.09533,824131000000.0,0.0089988,102.5,0.5
2,10000,8.20757,780500000000.0,0.010081,105.0,0.5
2,10000,4.70603,1232490000000.0,0.0065702,97.5,0.5
2,10000,7.19068,863707000000.0,0.0078649,102.5,0.5
2,10000,8.42213,778972000000.0,0.0065203,105.0,0.5
2,10000,4.81289,988127000000.0,0.0073716,97.5,0.5
2,10000,8.23696,732225000000.0,0.0069401,105.0,0.5
2,10000,4.74467,1081060000000.0,0.0062687,97.5,0.5
2,10000,3.91605,1145800000000.0,0.0132375,95.0,0.5
2,10000,3.95066,1331040000000.0,0.0078884,95.0,0.5
2,10000,4.72907,1139970000000.0,0.0057407,97.5,0.5
2,10000,3.83869,1209070000000.0,0.0054648,95.0,0.5
2,10000,7.10475,867091000000.0,0.0093947,102.5,0.5
2,10000,4.83135,1061190000000.0,0.0069967,97.5,0.5
2,10000,3.88422,1122880000000.0,0.0143418,95.0,0.5
2,10000,3.89437,1341200000000.0,0.0151099,95.0,0.5
2,10000,7.02755,838111000000.0,0.0080147,102.5,0.5
2,10000,3.90301,1357150000000.0,0.0151256,95.0,0.5
2,10000,3.88094,1160990000000.0,0.0065155,95.0,0.5
2,10000,4.87428,1114590000000.0,0.006373,97.5,0.5
2,10000,3.86941,1178590000000.0,0.0059956,95.0,0.5
2,10000,4.77496,916317000000.0,0.0075419,97.5,0.5
2,10000,7.04783,840348000000.0,0.0060788,102.5,0.5
2,10000,3.83979,1173320000000.0,0.0069821,95.0,0.5
2,10000,4.74428,1027740000000.0,0.0064946,97.5,0.5
2,10000,3.85479,1227020000000.0,0.0148207,95.0,0.5
2,10000,3.72382,1192660000000.0,0.0117749,95.0,0.5
2,10000,4.8517,951227000000.0,0.0062954,97.5,0.5
2,10000,3.86075,1242660000000.0,0.0064501,95.0,0.5
2,10000,4.79428,1209150000000.0,0.0063746,97.5,0.5
2,10000,3.7378,1250000000000.0,0.005422,95.0,0.5
2,10000,3.88399,1126920000000.0,0.0062684,95.0,0.5
2,10000,4.77994,1080990000000.0,0.0074608,97.5,0.5
2,10000,8.45758,745989000000.0,0.007449,105.0,0.5
2,10000,4.64057,1112820000000.0,0.0062524,97.5,0.5
2,10000,8.32785,760250000000.0,0.0072631,105.0,0.5
2,10000,4.70407,1054970000000.0,0.0070482,97.5,0.5
2,10000,8.34378,751936000000.0,0.0121772,105.0,0.5
2,10000,4.9045,1081050000000.0,0.006149,97.5,0.5
2,10000,8.44394,736643000000.0,0.0059094,105.0,0.5
2,10000,4.63938,1152710000000.0,0.0070427,97.5,0.5
2,10000,3.86957,1073410000000.0,0.0332523,95.0,0.5
2,10000,6.98975,919987000000.0,0.0072233,102.5,0.5
2,10000,7.034,872543000000.0,0.008869,102.5,0.5
2,10000,8.35802,753326000000.0,0.0077321,105.0,0.5
2,10000,4.92604,952234000000.0,0.0050816,97.5,0.5
2,10000,8.37664,748593000000.0,0.0066033,105.0,0.5
2,10000,3.85586,1343370000000.0,0.0138016,95.0,0.5
2,10000,7.0027,871282000000.0,0.0085235,102.5,0.5
2,10000,4.86384,977875000000.0,0.0058974,97.5,0.5
2,10000,8.30009,711333000000.0,0.0071979,105.0,0.5
2,10000,6.93397,888233000000.0,0.0083296,102.5,0.5
2,10000,4.80787,1043550000000.0,0.0063846,97.5,0.5
2,10000,8.53628,767175000000.0,0.0070822,105.0,0.5
2,10000,4.72392,1238650000000.0,0.006617,97.5,0.5
2,10000,7.01033,857061000000.0,0.0089578,102.5,0.5
2,10000,7.0003,848273000000.0,0.0076605,102.5,0.5
2,10000,8.16398,781547000000.0,0.007557,105.0,0.5
2,10000,4.9661,1118340000000.0,0.007257,97.5,0.5
2,10000,8.51421,779912000000.0,0.0078722,105.0,0.5
2,10000,8.45662,661552000000.0,0.0062481,105.0,0.5
2,10000,4.75831,996964000000.0,0.0074124,97.5,0.5
2,10000,8.43599,796234000000.0,0.007543,105.0,0.5
2,10000,8.20252,781662000000.0,0.0064899,105.0,0.5
2,10000,4.76378,1102240000000.0,0.006087,97.5,0.5
2,10000,3.7961,1354690000000.0,0.0214015,95.0,0.5
2,10000,6.99902,904800000000.0,0.0082941,102.5,0.5
2,10000,3.87742,1420180000000.0,0.0156543,95.0,0.5
2,10000,6.97951,791800000000.0,0.0092196,102.5,0.5
2,10000,4.79901,1148720000000.0,0.0062178,97.5,0.5
2,10000,8.44068,722336000000.0,0.0108189,105.0,0.5
2,10000,7.10931,895202000000.0,0.0086517,102.5,0.5
2,10000,4.75907,937945000000.0,0.0066283,97.5,0.5
2,10000,8.26974,822054000000.0,0.0101202,105.0,0.5
2,10000,7.05887,929045000000.0,0.0077275,102.5,0.5
2,10000,3.87704,1270810000000.0,0.0254652,95.0,0.5
2,10000,4.79572,984743000000.0,0.0062537,97.5,0.5
2,10000,7.12082,834754000000.0,0.0064185,102.5,0.5
2,10000,8.49485,732988000000.0,0.0092456,105.0,0.5
2,10000,3.77565,1397660000000.0,0.0301906,95.0,0.5
2,10000,3.84011,1010080000000.0,0.0158638,95.0,0.5
2,10000,4.78891,853844000000.0,0.0067709,97.5,0.5
2,10000,4.80912,1093220000000.0,0.0070198,97.5,0.5
2,10000,3.83487,1116410000000.0,0.0133154,95.0,0.5
2,10000,6.97066,879357000000.0,0.0080466,102.5,0.5
2,10000,7.11146,906166000000.0,0.007692,102.5,0.5
2,10000,7.09048,805379000000.0,0.0082557,102.5,0.5
2,10000,7.19084,847525000000.0,0.006159,102.5,0.5
2,10000,6.92603,965572000000.0,0.0070646,102.5,0.5
2,10000,6.96708,845214000000.0,0.0075137,102.5,0.5
2,10000,3.96491,1198000000000.0,0.0391465,95.0,0.5
2,10000,6.96479,921463000000.0,0.0092114,102.5,0.5
2,10000,4.81077,1125300000000.0,0.0059424,97.5,0.5
2,10000,3.91139,1164420000000.0,0.0090996,95.0,0.5
2,10000,3.71688,1280100000000.0,0.0153052,95.0,0.5
2,10000,3.90655,1288880000000.0,0.009903,95.0,0.5
2,10000,7.15677,810138000000.0,0.0070098,102.5,0.5
2,10000,4.66926,1072920000000.0,0.0065879,97.5,0.5
2,10000,4.01923,1252800000000.0,0.0072663,95.0,0.5
2,10000,6.96222,836002000000.0,0.0097347,102.5,0.5
2,10000,4.85801,1149070000000.0,0.0059844,97.5,0.5
2,10000,3.80865,1123670000000.0,0.0061012,95.0,0.5
2,10000,4.69071,1108740000000.0,0.0065517,97.5,0.5
2,10000,3.78469,1156420000000.0,0.006417,95.0,0.5
2,10000,4.76553,1146380000000.0,0.006917,97.5,0.5
2,10000,3.84583,1227040000000.0,0.0071626,95.0,0.5
2,10000,4.00489,1045280000000.0,0.0222123,95.0,0.5
2,10000,4.77834,1074680000000.0,0.0076965,97.5,0.5
2,10000,3.88138,1004820000000.0,0.0065155,95.0,0.5
2,10000,4.77544,1043480000000.0,0.0109574,97.5,0.5
2,10000,3.84656,925204000000.0,0.0146413,95.0,0.5
2,10000,7.09767,902298000000.0,0.0064282,102.5,0.5
2,10000,4.88335,1173590000000.0,0.0066015,97.5,0.5
2,10000,3.89986,1234690000000.0,0.0221671,95.0,0.5
2,10000,3.96306,1180670000000.0,0.0144054,95.0,0.5
2,10000,6.8839,875902000000.0,0.0084124,102.5,0.5
2,10000,3.76492,1149500000000.0,0.043166,95.0,0.5
2,10000,4.81364,1023400000000.0,0.0054567,97.5,0.5
2,10000,3.79674,1157500000000.0,0.0052384,95.0,0.5
2,10000,7.05554,889468000000.0,0.0085141,102.5,0.5
2,10000,4.64457,1128130000000.0,0.006061,97.5,0.5
2,10000,3.78624,1179680000000.0,0.0053219,95.0,0.5
2,10000,4.7951,1108530000000.0,0.0061639,97.5,0.5
2,10000,3.83012,1165960000000.0,0.0065368,95.0,0.5
2,10000,3.79747,1312810000000.0,0.0049806,95.0,0.5
2,10000,4.61588,1101800000000.0,0.0058842,97.5,0.5
2,10000,3.84387,1383020000000.0,0.0053384,95.0,0.5
2,10000,4.7394,1072530000000.0,0.0077444,97.5,0.5
2,10000,3.91679,1037870000000.0,0.0064024,95.0,0.5
2,10000,4.768,1079250000000.0,0.0086055,97.5,0.5
2,10000,3.82262,1135770000000.0,0.0067553,95.0,0.5
2,10000,4.69193,1147920000000.0,0.0066534,97.5,0.5
2,10000,3.80988,1042640000000.0,0.0064492,95.0,0.5
2,10000,4.8012,1135150000000.0,0.0063697,97.5,0.5
2,10000,3.81536,1084050000000.0,0.0070029,95.0,0.5
2,10000,4.77223,1050810000000.0,0.0076963,97.5,0.5
2,10000,6.80058,876206000000.0,0.008303,102.5,0.5
2,10000,3.79565,1400510000000.0,0.0150995,95.0,0.5
2,10000,3.863,1264560000000.0,0.006516,95.0,0.5
2,10000,4.75028,978227000000.0,0.0069353,97.5,0.5
2,10000,3.77695,1301280000000.0,0.0063102,95.0,0.5
2,10000,4.74374,979157000000.0,0.0064008,97.5,0.5
2,10000,7.02306,838733000000.0,0.0066801,102.5,0.5
2,10000,3.88087,1297660000000.0,0.0073913,95.0,0.5
2,10000,3.7701,1257920000000.0,0.0073826,95.0,0.5
2,10000,7.02663,838491000000.0,0.0069742,102.5,0.5
2,10000,3.70464,1262650000000.0,0.0172558,95.0,0.5
2,10000,3.91996,1310420000000.0,0.0057463,95.0,0.5
2,10000,4.69494,1056630000000.0,0.0055929,97.5,0.5
2,10000,3.75442,1205480000000.0,0.0054109,95.0,0.5
2,10000,6.81878,903243000000.0,0.010244,102.5,0.5
2,10000,6.89371,871715000000.0,0.0072398,102.5,0.5
2,10000,3.8319,1213710000000.0,0.011163,95.0,0.5
2,10000,7.12976,823569000000.0,0.0084294,102.5,0.5
2,10000,4.7071,1031320000000.0,0.006998,97.5,0.5
2,10000,3.88339,1252620000000.0,0.0058025,95.0,0.5
2,10000,3.72133,1082880000000.0,0.0063484,95.0,0.5
2,10000,3.78663,1409260000000.0,0.0175463,95.0,0.5
2,10000,4.66942,1105010000000.0,0.0064998,97.5,0.5
2,10000,4.77437,1169150000000.0,0.0066532,97.5,0.5
2,10000,3.84189,1178870000000.0,0.0063937,95.0,0.5
2,10000,7.09652,731376000000.0,0.0077055,102.5,0.5
2,10000,8.33046,800388000000.0,0.0065179,105.0,0.5
2,10000,4.61573,986338000000.0,0.007052,97.5,0.5
2,10000,3.76417,1232230000000.0,0.0057887,95.0,0.5
2,10000,3.8649,1083810000000.0,0.0140209,95.0,0.5
2,10000,4.70637,1024690000000.0,0.0075557,97.5,0.5
2,10000,3.82756,1322450000000.0,0.0054481,95.0,0.5
2,10000,3.93192,1075560000000.0,0.0151,95.0,0.5
2,10000,4.71657,1302740000000.0,0.0070467,97.5,0.5
2,10000,3.91588,1210430000000.0,0.0056771,95.0,0.5
2,10000,7.11793,808143000000.0,0.0067988,102.5,0.5
2,10000,3.84627,1202620000000.0,0.0091474,95.0,0.5
2,10000,6.91988,858378000000.0,0.0084844,102.5,0.5
2,10000,7.14301,875412000000.0,0.0096109,102.5,0.5
2,10000,4.77262,1076780000000.0,0.0080388,97.5,0.5
2,10000,3.86746,1216590000000.0,0.0055611,95.0,0.5
2,10000,7.04501,849287000000.0,0.0083078,102.5,0.5
2,10000,3.89512,1169250000000.0,0.0156193,95.0,0.5
2,10000,4.84226,1075740000000.0,0.006221,97.5,0.5
2,10000,3.79311,1496000000000.0,0.0059072,95.0,0.5
2,10000,3.79329,1108850000000.0,0.0070858,95.0,0.5
2,10000,4.7904,1090140000000.0,0.0073783,97.5,0.5
2,10000,4.84011,1131770000000.0,0.0069045,97.5,0.5
2,10000,4.75233,1059660000000.0,0.0064578,97.5,0.5
2,10000,8.12807,815540000000.0,0.0076426,105.0,0.5
2,10000,5.83993,971399000000.0,0.0058281,100.0,0.5
2,10000,8.35026,777787000000.0,0.008543,105.0,0.5
2,10000,5.742,960177000000.0,0.006419,100.0,0.5
2,10000,8.2347,824874000000.0,0.006751,105.0,0.5
2,10000,8.38701,736375000000.0,0.0071347,105.0,0.5
2,10000,5.75541,939518000000.0,0.0059695,100.0,0.5
2,10000,8.50463,812163000000.0,0.007326,105.0,0.5
2,10000,6.94373,869666000000.0,0.0078644,102.5,0.5
2,10000,6.00213,992679000000.0,0.0062448,100.0,0.5
2,10000,5.86718,980971000000.0,0.0064281,100.0,0.5
2,10000,7.09841,858910000000.0,0.0076136,102.5,0.5
2,10000,5.79694,887244000000.0,0.006529,100.0,0.5
2,10000,5.87065,960812000000.0,0.0061567,100.0,0.5
2,10000,5.92767,976416000000.0,0.0068547,100.0,0.5
2,10000,5.8494,931806000000.0,0.0066686,100.0,0.5
2,10000,5.79234,834836000000.0,0.0070251,100.0,0.5
2,10000,5.71577,961085000000.0,0.0071588,100.0,0.5
2,10000,5.81191,924130000000.0,0.0079017,100.0,0.5
2,10000,5.9155,978281000000.0,0.0062455,100.0,0.5
2,10000,5.93539,877249000000.0,0.006541,100.0,0.5
2,10000,5.73626,888774000000.0,0.0068405,100.0,0.5
2,10000,5.87956,1052600000000.0,0.0082156,100.0,0.5
2,10000,5.88941,909944000000.0,0.0096438,100.0,0.5
2,10000,5.80289,1001610000000.0,0.0063308,100.0,0.5
2,10000,5.81501,946024000000.0,0.0065364,100.0,0.5
2,10000,5.87342,893351000000.0,0.0076688,100.0,0.5
2,10000,5.7762,977351000000.0,0.0059295,100.0,0.5
2,10000,8.33121,762828000000.0,0.0075173,105.0,0.5
2,10000,8.4089,808239000000.0,0.0076469,105.0,0.5
2,10000,5.75536,991567000000.0,0.0088405,100.0,0.5
2,10000,8.27933,869138000000.0,0.0077856,105.0,0.5
2,10000,5.81251,1027000000000.0,0.0071309,100.0,0.5
2,10000,8.27694,755414000000.0,0.0081424,105.0,0.5
2,10000,5.75532,1012110000000.0,0.0065983,100.0,0.5
2,10000,8.23843,724312000000.0,0.0125711,105.0,0.5
2,10000,5.89577,1020440000000.0,0.0059961,100.0,0.5
2,10000,8.45271,811983000000.0,0.0083246,105.0,0.5
2,10000,5.68956,898183000000.0,0.0067861,100.0,0.5
2,10000,8.27359,806980000000.0,0.0075835,105.0,0.5
2,10000,5.77445,928509000000.0,0.0078087,100.0,0.5
2,10000,8.33395,817729000000.0,0.0118588,105.0,0.5
2,10000,5.79185,885425000000.0,0.0061355,100.0,0.5
2,10000,8.26626,795785000000.0,0.0070512,105.0,0.5
2,10000,8.44565,790940000000.0,0.0086285,105.0,0.5
2,10000,6.94383,842940000000.0,0.008299,102.5,0.5
2,10000,5.84857,957371000000.0,0.0072423,100.0,0.5
2,10000,8.24765,765390000000.0,0.0086865,105.0,0.5
2,10000,5.89436,964348000000.0,0.0071452,100.0,0.5
2,10000,8.40671,806768000000.0,0.0068045,105.0,0.5
2,10000,7.02946,845444000000.0,0.0088272,102.5,0.5
2,10000,5.82436,1016000000000.0,0.007454,100.0,0.5
2,10000,8.38436,760520000000.0,0.0072614,105.0,0.5
2,10000,5.70517,985955000000.0,0.0061644,100.0,0.5
2,10000,8.27957,749489000000.0,0.0073728,105.0,0.5
2,10000,5.80073,934090000000.0,0.005515,100.0,0.5
2,10000,5.78808,1134540000000.0,0.0099506,100.0,0.5
2,10000,6.98139,1000220000000.0,0.0076802,102.5,0.5
2,10000,5.90087,1023370000000.0,0.0131627,100.0,0.5
2,10000,5.76049,953142000000.0,0.0066007,100.0,0.5
2,10000,5.79686,869891000000.0,0.0138821,100.0,0.5
2,10000,5.76464,966687000000.0,0.0075384,100.0,0.5
2,10000,5.92279,937204000000.0,0.0055763,100.0,0.5
2,10000,5.77523,1029840000000.0,0.0049697,100.0,0.5
2,10000,5.99206,965624000000.0,0.0064699,100.0,0.5
2,10000,5.80372,962077000000.0,0.006353,100.0,0.5
2,10000,5.65092,1013350000000.0,0.0058721,100.0,0.5
2,10000,5.83403,928372000000.0,0.0063422,100.0,0.5
2,10000,5.95372,861908000000.0,0.0069417,100.0,0.5
2,10000,5.83897,974614000000.0,0.0058428,100.0,0.5
2,10000,5.93625,893094000000.0,0.0065072,100.0,0.5
2,10000,5.7593,1045930000000.0,0.0056438,100.0,0.5
2,10000,5.88697,978072000000.0,0.006942,100.0,0.5
2,10000,5.86987,925906000000.0,0.0062605,100.0,0.5
2,10000,6.99681,837462000000.0,0.0079963,102.5,0.5
2,10000,5.79325,1086910000000.0,0.007436,100.0,0.5
2,10000,5.75931,1087500000000.0,0.0105004,100.0,0.5
2,10000,6.96388,801337000000.0,0.0076035,102.5,0.5
2,10000,5.805,937240000000.0,0.0061336,100.0,0.5
2,10000,5.90554,1007910000000.0,0.0109074,100.0,0.5
2,10000,5.80945,894434000000.0,0.0073384,100.0,0.5
2,10000,5.87514,1058110000000.0,0.0081593,100.0,0.5
2,10000,5.95717,1050000000000.0,0.0062338,100.0,0.5
2,10000,5.80492,1057920000000.0,0.005862,100.0,0.5
2,10000,5.87445,1032600000000.0,0.0077288,100.0,0.5
2,10000,5.93406,940527000000.0,0.0069147,100.0,0.5
2,10000,5.88213,1035100000000.0,0.0062556,100.0,0.5
2,10000,5.75035,967265000000.0,0.0071962,100.0,0.5
2,10000,5.77952,1006470000000.0,0.0066044,100.0,0.5
2,10000,5.97153,970255000000.0,0.0125551,100.0,0.5
2,10000,7.05413,871080000000.0,0.0079157,102.5,0.5
2,10000,5.79924,935841000000.0,0.0064538,100.0,0.5
2,10000,5.8688,894777000000.0,0.0073464,100.0,0.5
2,10000,7.03645,904271000000.0,0.0077326,102.5,0.5
2,10000,5.97878,954484000000.0,0.00597,100.0,0.5
2,10000,5.76964,1033360000000.0,0.0089174,100.0,0.5
2,10000,5.95956,904928000000.0,0.0061032,100.0,0.5
2,10000,5.76056,1098460000000.0,0.0070934,100.0,0.5
2,10000,5.88494,807439000000.0,0.0079376,100.0,0.5
2,10000,5.89118,899774000000.0,0.0077008,100.0,0.5
2,10000,5.92277,971446000000.0,0.0064572,100.0,0.5
2,10000,5.83781,958766000000.0,0.0062812,100.0,0.5
2,10000,5.85387,789734000000.0,0.0079656,100.0,0.5
2,10000,5.61393,988586000000.0,0.0049548,100.0,0.5
2,10000,5.8189,940619000000.0,0.0063174,100.0,0.5
2,10000,5.8375,900377000000.0,0.0064596,100.0,0.5
2,10000,5.93738,927309000000.0,0.0068465,100.0,0.5
2,10000,5.83536,989191000000.0,0.0071118,100.0,0.5
2,10000,5.84145,937027000000.0,0.0066621,100.0,0.5
2,10000,5.89185,1015750000000.0,0.0069897,100.0,0.5
2,10000,5.88379,937282000000.0,0.0071391,100.0,0.5
2,10000,5.83735,860603000000.0,0.0065524,100.0,0.5
2,10000,5.7542,880282000000.0,0.0068258,100.0,0.5
2,10000,6.89721,872493000000.0,0.007298,102.5,0.5
2,10000,6.96182,818254000000.0,0.0095983,102.5,0.5
2,10000,5.84386,896809000000.0,0.0084557,100.0,0.5
2,10000,5.69464,986491000000.0,0.0079142,100.0,0.5
2,10000,8.37142,751581000000.0,0.0090026,105.0,0.5
2,10000,5.91692,1012050000000.0,0.0084062,100.0,0.5
2,10000,8.43927,765688000000.0,0.007006,105.0,0.5
2,10000,8.54728,808194000000.0,0.0090295,105.0,0.5
2,10000,4.748,1064620000000.0,0.0086673,97.5,0.5
2,10000,8.37583,720040000000.0,0.0093526,105.0,0.5
2,10000,4.73505,1165610000000.0,0.007491,97.5,0.5
2,10000,8.30406,756573000000.0,0.010679,105.0,0.5
2,10000,6.9371,903368000000.0,0.0068318,102.5,0.5
2,10000,4.8457,1051250000000.0,0.0063645,97.5,0.5
2,10000,8.2898,848876000000.0,0.0086217,105.0,0.5
2,10000,4.74701,947446000000.0,0.0065458,97.5,0.5
2,10000,8.42594,736936000000.0,0.0080462,105.0,0.5
2,10000,4.75369,1130200000000.0,0.0069227,97.5,0.5
2,10000,8.42707,727936000000.0,0.0072999,105.0,0.5
2,10000,4.76594,1046630000000.0,0.006914,97.5,0.5
2,10000,4.90968,1095350000000.0,0.0071584,97.5,0.5
2,10000,6.97384,756429000000.0,0.0073841,102.5,0.5
2,10000,4.72673,985346000000.0,0.0068802,97.5,0.5
2,10000,8.15468,810541000000.0,0.0073393,105.0,0.5
2,10000,4.81427,1038470000000.0,0.0062286,97.5,0.5
2,10000,8.47226,773595000000.0,0.0107666,105.0,0.5
2,10000,4.82782,1053470000000.0,0.0059712,97.5,0.5
2,10000,8.30237,791817000000.0,0.0079441,105.0,0.5
2,10000,8.39708,774476000000.0,0.0068931,105.0,0.5
2,10000,4.85631,1037130000000.0,0.0062296,97.5,0.5
2,10000,8.35868,658862000000.0,0.0087889,105.0,0.5
2,10000,4.77247,1062340000000.0,0.0120509,97.5,0.5
2,10000,8.33118,736985000000.0,0.007287,105.0,0.5
2,10000,8.42404,699895000000.0,0.0079993,105.0,0.5
2,10000,7.11942,909033000000.0,0.0082904,102.5,0.5
2,10000,8.37362,795733000000.0,0.0105446,105.0,0.5
2,10000,4.82717,1085880000000.0,0.0060391,97.5,0.5
2,10000,8.28249,720089000000.0,0.0084998,105.0,0.5
2,10000,4.78159,1007490000000.0,0.0064404,97.5,0.5
2,10000,8.44741,743848000000.0,0.0074557,105.0,0.5
2,10000,4.86085,1179850000000.0,0.0072017,97.5,0.5
2,10000,8.26747,832040000000.0,0.0069218,105.0,0.5
2,10000,8.35917,786121000000.0,0.0085831,105.0,0.5
2,10000,4.81609,1188790000000.0,0.0077987,97.5,0.5
2,10000,8.35063,751318000000.0,0.0065963,105.0,0.5
2,10000,4.86117,1019770000000.0,0.0122643,97.5,0.5
2,10000,8.32578,764524000000.0,0.0078716,105.0,0.5
2,10000,4.84143,1048460000000.0,0.007462,97.5,0.5
2,10000,8.30717,813410000000.0,0.0066432,105.0,0.5
2,10000,8.43359,724097000000.0,0.0116064,105.0,0.5
2,10000,4.75497,1196930000000.0,0.0074557,97.5,0.5
2,10000,7.00515,914866000000.0,0.0079122,102.5,0.5
2,10000,4.80702,1216370000000.0,0.0102954,97.5,0.5
2,10000,8.17066,853220000000.0,0.0062405,105.0,0.5
2,10000,3.77895,1353220000000.0,0.0322931,95.0,0.5
2,10000,8.41892,781426000000.0,0.0067892,105.0,0.5
2,10000,4.72842,1232590000000.0,0.0068585,97.5,0.5
2,10000,8.40167,828897000000.0,0.0065959,105.0,0.5
2,10000,7.03365,830642000000.0,0.0065584,102.5,0.5
2,10000,4.79456,1176910000000.0,0.0066511,97.5,0.5
2,10000,8.34275,835212000000.0,0.0067156,105.0,0.5
2,10000,4.69546,1202850000000.0,0.0071562,97.5,0.5
2,10000,8.45895,750904000000.0,0.0066271,105.0,0.5
2,10000,8.47816,815328000000.0,0.0070394,105.0,0.5
2,10000,4.56783,1111030000000.0,0.0073154,97.5,0.5
2,10000,8.32346,705883000000.0,0.006574,105.0,0.5
2,10000,4.83678,1084790000000.0,0.0060408,97.5,0.5
2,10000,4.81385,1094360000000.0,0.006235,97.5,0.5
2,10000,8.27955,688105000000.0,0.0083924,105.0,0.5
2,10000,5.96397,1031950000000.0,0.0055585,100.0,0.5
2,10000,8.41275,773002000000.0,0.0073279,105.0,0.5
2,10000,5.8761,911039000000.0,0.0109785,100.0,0.5
2,10000,8.39936,759781000000.0,0.0076889,105.0,0.5
2,10000,5.71039,1011650000000.0,0.0071146,100.0,0.5
2,10000,8.57978,775209000000.0,0.0064623,105.0,0.5
2,10000,6.96752,837201000000.0,0.009824,102.5,0.5
2,10000,5.84481,989093000000.0,0.0083816,100.0,0.5
2,10000,8.24794,751365000000.0,0.0084353,105.0,0.5
2,10000,8.27086,786314000000.0,0.0090947,105.0,0.5
2,10000,7.05388,854727000000.0,0.0070831,102.5,0.5
2,10000,5.66648,1000880000000.0,0.0098623,100.0,0.5
2,10000,5.80334,970058000000.0,0.0079094,100.0,0.5
2,10000,5.83576,972977000000.0,0.007619,100.0,0.5
2,10000,8.31165,740387000000.0,0.0070236,105.0,0.5
2,10000,5.79019,936574000000.0,0.0070852,100.0,0.5
2,10000,8.28713,727072000000.0,0.0108404,105.0,0.5
2,10000,8.33667,754653000000.0,0.0075595,105.0,0.5
2,10000,5.8366,950208000000.0,0.0059969,100.0,0.5
2,10000,8.22392,777601000000.0,0.0089079,105.0,0.5
2,10000,7.22826,879745000000.0,0.0078241,102.5,0.5
2,10000,5.89252,1007270000000.0,0.0059829,100.0,0.5
2,10000,8.35355,796412000000.0,0.007618,105.0,0.5
2,10000,5.73486,952265000000.0,0.00664,100.0,0.5
2,10000,8.3788,785649000000.0,0.0069853,105.0,0.5
2,10000,8.34999,751872000000.0,0.0083256,105.0,0.5
2,10000,4.81292,988439000000.0,0.0062352,97.5,0.5
2,10000,8.40344,734924000000.0,0.007734,105.0,0.5
2,10000,8.39412,796384000000.0,0.0073971,105.0,0.5
2,10000,4.80152,888222000000.0,0.0093808,97.5,0.5
2,10000,8.36831,793061000000.0,0.0076344,105.0,0.5
2,10000,4.87291,996028000000.0,0.0066802,97.5,0.5
2,10000,8.38503,736913000000.0,0.0094771,105.0,0.5
2,10000,4.70752,1148830000000.0,0.0063962,97.5,0.5
2,10000,8.24609,781589000000.0,0.0083831,105.0,0.5
2,10000,7.11686,868417000000.0,0.0074381,102.5,0.5
2,10000,4.81818,1004740000000.0,0.0071439,97.5,0.5
2,10000,8.40393,758238000000.0,0.0069469,105.0,0.5
2,10000,4.71156,1084260000000.0,0.005857,97.5,0.5
2,10000,8.4403,729303000000.0,0.0073529,105.0,0.5
2,10000,4.80157,1156990000000.0,0.0109466,97.5,0.5
2,10000,8.27305,851125000000.0,0.008649,105.0,0.5
2,10000,8.53263,755352000000.0,0.0080986,105.0,0.5
2,10000,4.72086,1055880000000.0,0.0074202,97.5,0.5
2,10000,8.30528,756016000000.0,0.011167,105.0,0.5
2,10000,6.85929,808327000000.0,0.0080892,102.5,0.5
2,10000,4.79904,1012530000000.0,0.0083708,97.5,0.5
2,10000,8.24956,771875000000.0,0.0071852,105.0,0.5
2,10000,4.69307,989199000000.0,0.0062242,97.5,0.5
2,10000,8.32574,794067000000.0,0.0084228,105.0,0.5
2,10000,4.85567,1103120000000.0,0.0051814,97.5,0.5
2,10000,8.30598,791018000000.0,0.0068333,105.0,0.5
2,10000,4.64635,1056160000000.0,0.0067844,97.5,0.5
2,10000,8.42865,823948000000.0,0.0094556,105.0,0.5
2,10000,4.78492,1036720000000.0,0.0072679,97.5,0.5
2,10000,7.09691,813926000000.0,0.0124357,102.5,0.5
2,10000,7.01312,837170000000.0,0.0071861,102.5,0.5
2,10000,5.93577,913696000000.0,0.0071463,100.0,0.5
2,10000,3.90167,966270000000.0,0.0140059,95.0,0.5
2,10000,7.04235,720441000000.0,0.0083219,102.5,0.5
2,10000,3.89289,1180650000000.0,0.0142284,95.0,0.5
2,10000,6.93056,920632000000.0,0.0111674,102.5,0.5
